vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Wall Unique ID
11,HP3120B,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e7,157,HP-C30A,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
11,HP3120B,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e7,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
11,HP3120B,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e7,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,775a8367-8cb6-431f-8b71-08852f24c19b-00655da0
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,84,1384,COLLAB,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003abbd4,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,775a8367-8cb6-431f-8b71-08852f24c19b-00655da6
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,157,HP-C30A,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
12,HP3120E,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e8,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,775a8367-8cb6-431f-8b71-08852f24c19b-00655da1
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,84,1384,COLLAB,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003abbd4,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,157,HP-C30A,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
13,HP3120F,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53e9,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,775a8367-8cb6-431f-8b71-08852f24c19b-00655da5
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,84,1384,COLLAB,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003abbd4,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,157,HP-C30A,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
14,HP3120G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ea,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,775a8367-8cb6-431f-8b71-08852f24c19b-00655da4
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,84,1384,COLLAB,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003abbd4,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,140,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,157,HP-C30A,PUBLIC CORR.,d3b63245-7e9b-49f8-8c78-cf9820d2eb63-00846a78,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
15,HP3120J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ec,163,HP3130D,STORAGE,c010fbf0-6bb3-4aac-a21d-215679389f66-00947d96,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,37,HP3120AA,CONF(24),35e3559f-2452-4714-ae78-f29c9f2f8e69-003113cc,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d17b9
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,54,HP3149A,WS,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c429,775a8367-8cb6-431f-8b71-08852f24c19b-00655afe
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,55,HP3149B,WS,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c42a,775a8367-8cb6-431f-8b71-08852f24c19b-00655afe
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,56,HP3149C,WS,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c42b,775a8367-8cb6-431f-8b71-08852f24c19b-00655afe
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,93,HP3120H,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba889,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d19ba
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,93,HP3120H,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba889,775a8367-8cb6-431f-8b71-08852f24c19b-00655afe
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,93,HP3120H,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba889,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d17b9
16,HP3120T,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ed,159,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d197e
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,53,HP3140B,STAFF OFFICE,19efacc1-ae3b-4e9f-99ca-6fedd68a9eba-0031affe,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,71,HP3140C,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,72,HP3140D,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,72,HP3140D,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,92,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,92,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8ab
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,92,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,96,HP3140J,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba897,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,100,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,100,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,100,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,121,HP3140H,STAFF OFFICE,e0ef02ed-b478-494e-b673-998064ed7d6f-0043da98,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,121,HP3140H,STAFF OFFICE,e0ef02ed-b478-494e-b673-998064ed7d6f-0043da98,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,141,HP-C31E,ADMIN CORR.,c03294b1-3427-4409-992c-4d66fdf61132-004cdc1e,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
17,HP3140F,STAFF OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d53ee,161,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8ab
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,19,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,775a8367-8cb6-431f-8b71-08852f24c19b-00656242
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,19,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,70,HP3110F,HUDDLE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349691,775a8367-8cb6-431f-8b71-08852f24c19b-00656244
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
18,HP3110G,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5423,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,775a8367-8cb6-431f-8b71-08852f24c19b-00656244
19,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
19,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,775a8367-8cb6-431f-8b71-08852f24c19b-00656245
19,HP3110H,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5424,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
20,HP3110K,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5425,21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,978c084c-1073-4aab-bd07-0fc3cd42fef6-006ca409
20,HP3110K,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5425,21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,978c084c-1073-4aab-bd07-0fc3cd42fef6-006c9e93
20,HP3110K,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5425,129,HP3110L,COLLAB,4155c6ee-268d-414d-8a9b-3e5adbd84c60-004850ab,d7b08c96-da47-4149-a316-c3410c89ae0f-00697bf0
20,HP3110K,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5425,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,978c084c-1073-4aab-bd07-0fc3cd42fef6-006c9e93
21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,775a8367-8cb6-431f-8b71-08852f24c19b-00656243
21,HP3110J,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5426,136,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,978c084c-1073-4aab-bd07-0fc3cd42fef6-006c9e93
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,23,HP3110N,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542a,775a8367-8cb6-431f-8b71-08852f24c19b-0065630a
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,23,HP3110N,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542a,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,24,HP3110P,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d542c,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,36,HP3110Q,OFFICE,ca3b91b7-bf10-48e0-a639-693902af65e9-00310746,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,89,HP3110R,OFFICE,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
22,HP3110M,OFFICE,20d7622d-978b-49e2-a948-380dc195da73-002d5429,90,HP3110S,OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73a0,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
