Index,Room Number,Room Name,Room Unique ID,Polygon Points,Touching Wall Unique IDs,Area,Centroid
66,HP3308,SEMINAR,012c3ed6-3448-47e9-8327-346034c8940e-0032fd51,"[(5923.9464651352828, 1526.8623967638225), (5923.9464651352828, 1520.8622799410516), (5924.9464651352828, 1520.8622799410516), (5924.9464651352828, 1507.0082300854754), (5927.7693818019497, 1507.0082300854751), (5961.5297985809202, 1507.0082300854751), (5961.5297985809202, 1506.6436467521419), (5962.1339652475872, 1506.6436467521419), (5962.1339652475872, 1526.8623967638225)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655e4d', '775a8367-8cb6-431f-8b71-08852f24c19b-00655e71', '4a6f08e0-a9e5-4f8f-b650-ea3829ce7550-017922bd', 'c8fce537-9e32-40fb-8520-14f66053441f-00bfce31', '775a8367-8cb6-431f-8b71-08852f24c19b-00655e4f', '470d7d4b-ede5-4327-9478-12c9346ba111-009a26b1', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a1be', '85516cfa-0bfc-4d5f-a5bc-625547d27770-006a17d2']",744.54721149988472,"(5943.3917549748585, 1516.9881457712227)"
66,HP3308,SEMINAR,012c3ed6-3448-47e9-8327-346034c8940e-0032fd51,"[(5961.2172984685913, 1510.1332300971558), (5961.2172984685913, 1507.9665634304893), (5959.0506318019252, 1507.9665634304893), (5959.0506318019252, 1510.1332300971558)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655e4d', '775a8367-8cb6-431f-8b71-08852f24c19b-00655e71', '4a6f08e0-a9e5-4f8f-b650-ea3829ce7550-017922bd', 'c8fce537-9e32-40fb-8520-14f66053441f-00bfce31', '775a8367-8cb6-431f-8b71-08852f24c19b-00655e4f', '470d7d4b-ede5-4327-9478-12c9346ba111-009a26b1', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a1be', '85516cfa-0bfc-4d5f-a5bc-625547d27770-006a17d2']",4.6944444421678782,"(5960.1339660982349, 1509.0498970075582)"
67,HP3149D,WS,3c9ac2f3-84ab-459b-8671-112fd83d39f0-003489a7,"[(5757.7954234685922, 1519.081146724134), (5757.7954234685922, 1526.362396724134), (5750.5506318019261, 1526.362396724134), (5750.5506318019261, 1524.8155217241342), (5750.5454234685922, 1524.8155217241342), (5750.5454234685922, 1519.081146724134)]",['caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d'],52.781005859375,"(5754.1709764013949, 1522.7213340685628)"
68,HP3149E,WS,3c9ac2f3-84ab-459b-8671-112fd83d39f0-003489a8,"[(5757.7954234685922, 1526.362396724134), (5757.7954234685922, 1519.081146724134), (5764.9204234685931, 1519.081146724134), (5764.9204234685931, 1526.362396724134)]",['caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d'],51.87890625,"(5761.3579234685312, 1522.7217717242045)"
69,HP3149F,WS,3c9ac2f3-84ab-459b-8671-112fd83d39f0-003489a9,"[(5772.1860484685931, 1526.362396724134), (5764.9204234685931, 1526.362396724134), (5764.9204234685931, 1519.081146724134), (5772.1860484685931, 1519.081146724134)]",['caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d'],52.902832033112645,"(5768.5532359010294, 1522.7217717062092)"
70,HP3110F,HUDDLE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349691,"[(5750.550631801927, 1648.9457300574663), (5733.7433400794789, 1648.9457300574663), (5733.743340079478, 1639.8832300971567), (5744.6287567461459, 1639.8832300971567), (5744.6287567461459, 1640.7478133908003), (5750.550631801927, 1640.7478133908003)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065630b', '775a8367-8cb6-431f-8b71-08852f24c19b-00656244']",147.19612632784992,"(5741.9576710497313, 1644.5570550168795)"
71,HP3140C,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df0,"[(5788.2954234685958, 1469.003021752143), (5788.2954234685958, 1479.0999800854754), (5788.2954234685958, 1479.3467717521421), (5778.133965135261, 1479.3467717521421), (5778.133965135261, 1469.003021752143)]","['8af813fe-4ad8-4237-a09d-88f50defaa59-00349def', '8af813fe-4ad8-4237-a09d-88f50defaa59-00349def', '126d4915-7510-4ec5-b15e-82ac2fd8c6fb-01396ae2', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892']",105.10758463665843,"(5783.2146942793224, 1474.1748967464005)"
72,HP3140D,STAFF OFFICE,8af813fe-4ad8-4237-a09d-88f50defaa59-00349df2,"[(5788.2954234685958, 1459.5498967638271), (5788.2954234685958, 1468.596771752143), (5778.133965135261, 1468.596771752143), (5778.133965135261, 1459.1332300574666), (5778.7172984685913, 1459.1332300574666), (5778.7172984685913, 1458.2530217241331), (5788.2954234685958, 1458.2530217241331)]","['8af813fe-4ad8-4237-a09d-88f50defaa59-00349def', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883']",104.59413005784154,"(5783.2382039342529, 1463.4481251094221)"
73,HP3110U,CONF(12),3daa2093-bf98-47c1-9fea-f14e5e92cab5-0035f09f,"[(5878.5506318019252, 1609.945730097159), (5878.5506318019252, 1612.1332300971562), (5880.7172984685913, 1612.1332300971562), (5880.7172984685913, 1611.9613550971592), (5881.7277150794807, 1611.9613550971592), (5881.7277150794807, 1616.5394800971562), (5881.7277150794807, 1632.1332300971565), (5875.6339651097278, 1632.1332300971565), (5869.2641734590816, 1632.1332300971565), (5869.2641734590816, 1624.846812734633), (5869.2641734590816, 1609.945730097159)]","['439efcd7-76f4-455e-a089-c752f43aece3-016fe3d4', '439efcd7-76f4-455e-a089-c752f43aece3-016fe2f6', '439efcd7-76f4-455e-a089-c752f43aece3-016fe2f6', '7e555230-ff80-42a6-a364-082c52ffbb80-007dbcdd', '7e555230-ff80-42a6-a364-082c52ffbb80-007dbcdd', '7e555230-ff80-42a6-a364-082c52ffbb80-007dbcce', '7e555230-ff80-42a6-a364-082c52ffbb80-007dbcce', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3b80']",269.75862538814545,"(5875.3800060580552, 1621.291324000352)"
74,HP3101C,WS,3daa2093-bf98-47c1-9fea-f14e5e92cab5-003607f9,"[(5861.464055996943, 1632.3103133908005), (5854.3390559969421, 1632.3103133908005), (5854.3390559969421, 1624.9301585689377), (5861.464055996943, 1624.9301585689377)]",[],52.583603106439114,"(5857.901555972483, 1628.6202359730803)"
75,HP3101D,WS,3daa2093-bf98-47c1-9fea-f14e5e92cab5-003607fa,"[(5868.622316222376, 1632.3103133908005), (5861.464055996943, 1632.3103133908005), (5861.464055996943, 1624.9301585689377), (5868.622316222376, 1624.9301585689377)]",[],52.829068718478084,"(5865.0431861243915, 1628.6202359840645)"
76,HP3120P,CHAIR OFFICE,fa7b4a67-9991-4750-8563-132eb7ac0cc5-003609f4,"[(5733.7797984128119, 1517.2165634304902), (5733.7797984128119, 1503.3832300971565), (5737.4464650794798, 1503.3832300971565), (5737.4464650794798, 1503.9873967638232), (5738.0506317461459, 1503.9873967638232), (5738.0506317461459, 1503.8352300971565), (5738.0506317461459, 1502.9561467638232), (5738.2589650794798, 1502.9561467638232), (5744.4256317461459, 1502.9561467638232), (5744.4256317461459, 1507.9665634024796), (5744.4256317461459, 1510.1332300691461), (5744.4256317461459, 1517.2165634304902)]","['95ed3654-cfe0-4ae5-9574-88951aa0a1a3-0086af22', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131b914', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131b914', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131b914', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', '775a8367-8cb6-431f-8b71-08852f24c19b-00655b03']",149.62499999813735,"(5739.1448758380511, 1510.1862882921744)"
77,HP3101A,WS,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360ba2,"[(5847.25572266361, 1632.3103133908005), (5840.1079234590816, 1632.3103133908005), (5840.1079234590816, 1625.0551715674278), (5840.1079234590816, 1624.9301585689377), (5847.25572266361, 1624.9301585689377)]",[],52.751864764839411,"(5843.6818230674853, 1628.6202359815177)"
78,HP3101B,WS,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360ba5,"[(5854.3390559969421, 1632.3103133908005), (5847.25572266361, 1632.3103133908005), (5847.25572266361, 1624.9301585689377), (5854.3390559969421, 1624.9301585689377)]",[],52.276096655055881,"(5850.7973893228345, 1628.6202359776839)"
79,HP3120X,HUDDLE,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d80,"[(5750.9516734685931, 1586.9457300574672), (5750.9516734685931, 1576.9457300574672), (5760.5350068019261, 1576.9457300574672), (5760.5350068019279, 1586.9457300574672)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655ba8', 'a2a989c0-808f-4ab2-bba3-498b8df17356-00b44af2', 'eb07f063-2511-4f48-80dc-0a6ab46f2b43-00d10c7b', '775a8367-8cb6-431f-8b71-08852f24c19b-00655bab']",95.833333333022892,"(5755.7433401417074, 1581.945730059231)"
80,HP3120C,HUDDLE,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d83,"[(5771.8110484685922, 1576.9457300574672), (5771.8110484685922, 1586.9457300574672), (5762.2277151352582, 1586.9457300574672), (5762.22771513526, 1576.9457300574672)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655aff', '775a8367-8cb6-431f-8b71-08852f24c19b-00655bab', 'eb07f063-2511-4f48-80dc-0a6ab46f2b43-00d10a26', 'a2a989c0-808f-4ab2-bba3-498b8df17356-00b44af2']",95.833333333022892,"(5767.0193818079097, 1581.9457300592569)"
81,HP3100A,COLLAB HUB,75b079d6-5fb7-4c28-bd1f-9b8838c29984-003a81a6,"[(5738.4256317461468, 1609.5498967638232), (5738.4256317461468, 1597.4873967241335), (5744.6287567461459, 1597.4873967241335), (5744.6287567461459, 1609.5498967638232), (5744.4881317461459, 1609.5498967638232)]","['ddf538ee-a8c4-4c77-bc2d-72b72d0f8346-0068d945', '1aba0751-9055-46f6-8058-1e822fe1c975-0084f433', '1aba0751-9055-46f6-8058-1e822fe1c975-0084f433']",74.82519555836916,"(5741.5271942544796, 1603.5186467463366)"
82,HP3133,COLLAB,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba85,"[(5757.7954234685922, 1439.6128805119151), (5750.5454234685922, 1439.6128805119151), (5750.5454234685922, 1436.5811467638252), (5772.227715135261, 1436.5811467638252), (5772.227715135261, 1439.6128805119151), (5764.9204234685931, 1439.6128805119151)]",[],65.734935381449759,"(5761.3865693111147, 1438.0970136401886)"
83,HP3120K,OFFICE,8864ee1f-26f4-4e89-932b-e8f289c6470a-003aba88,"[(5787.6027151352619, 1532.039480318012), (5778.1235484685922, 1532.039480318012), (5778.1235484685922, 1522.3885494007), (5783.102715135261, 1522.3885494007), (5783.102715135261, 1521.8885494007), (5787.6027151352619, 1521.8885494007)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655da4', 'cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d', '69ace270-057b-4162-b604-67b7553bd454-01401f16', '69ace270-057b-4162-b604-67b7553bd454-01401f15', '69ace270-057b-4162-b604-67b7553bd454-01401f11', 'a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf']",93.73278265632689,"(5782.922892723519, 1527.0921812993024)"
84,1384,COLLAB,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003abbd4,"[(5807.1339651352619, 1597.5498967638246), (5807.1339651352619, 1600.5764211914191), (5788.0089651352619, 1600.5764211914191), (5788.0089651352619, 1597.5498967638246)]",['a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf'],57.882279677316546,"(5797.5714651494482, 1599.0631589815107)"
85,HP3120A,WORKROOM/STORAGE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac33e,"[(5771.8110484685922, 1587.3519800574672), (5771.8110484685922, 1597.1436467241335), (5750.9516734685931, 1597.1436467241335), (5750.9516734685931, 1587.3519800574672), (5760.712090135261, 1587.3519800574672), (5762.0506318019252, 1587.3519800574672)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655aff', '775a8367-8cb6-431f-8b71-08852f24c19b-00655c03', '775a8367-8cb6-431f-8b71-08852f24c19b-00655ba8', '775a8367-8cb6-431f-8b71-08852f24c19b-00655bab', '775a8367-8cb6-431f-8b71-08852f24c19b-00655bab', '775a8367-8cb6-431f-8b71-08852f24c19b-00655bab']",204.248046875,"(5761.3813609684221, 1592.2478133907343)"
86,HP3120M,OFFICE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac6ee,"[(5778.1235484685922, 1511.331146763823), (5787.6027151352619, 1511.331146763823), (5787.6027151352619, 1521.4822994007), (5783.102715135261, 1521.4822994007), (5783.102715135261, 1520.9822994007002), (5778.1235484685922, 1520.9822994007002)]","['dbcd4d32-44ea-4427-98ba-6ab2dd386b75-0094069c', 'a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf', '69ace270-057b-4162-b604-67b7553bd454-01401f11', '69ace270-057b-4162-b604-67b7553bd454-01401f15', '69ace270-057b-4162-b604-67b7553bd454-01401f14', 'cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d']",93.734884368255734,"(5782.9228914818968, 1516.2785565692529)"
87,HP3120D,OFFICE,a358ad2b-b01b-41a8-be40-5511aede3510-003b1d1a,"[(5778.1235484685922, 1575.445730318012), (5787.6027151352619, 1575.445730318012), (5787.6027151352619, 1586.3832300971562), (5778.7172984685913, 1586.3832300971562), (5778.7172984685913, 1583.9665634024796), (5778.1235484685922, 1583.9665634024796)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655da6', 'a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf', '775a8367-8cb6-431f-8b71-08852f24c19b-00655dc1', 'cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d']",102.24348747171462,"(5782.9254812658464, 1580.854689081749)"
88,HP3120R,OFFICE,884db1d5-5f47-48ab-9ebd-e94c513092d2-003ad87c,"[(5733.7797984128119, 1537.2165634304902), (5733.7797984128119, 1527.6228134304902), (5744.4256317461459, 1527.6228134304902), (5744.4256317461459, 1533.9665634024796), (5744.4256317461459, 1536.1332300691461), (5744.4256317461459, 1537.2165634304902)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655af2', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', '775a8367-8cb6-431f-8b71-08852f24c19b-00655c02']",102.13346354290843,"(5739.1027150563805, 1532.4196884243224)"
89,HP3110R,OFFICE,a4a4aed8-5bcf-466e-8a97-51854c0bd956-003b1ed9,"[(5857.0610484128138, 1648.9457300574663), (5847.4672984128129, 1648.9457300574663), (5847.4672984128129, 1638.2582300971567), (5857.0610484128138, 1638.2582300971567)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00656278', '775a8367-8cb6-431f-8b71-08852f24c19b-00656308', '775a8367-8cb6-431f-8b71-08852f24c19b-0065624d']",102.53320274315774,"(5852.2641734330664, 1643.6019800830418)"
90,HP3110S,OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73a0,"[(5867.0610484128138, 1648.9457300574663), (5857.4672984128138, 1648.9457300574663), (5857.4672984128138, 1638.2582300971567), (5867.0610484128138, 1638.2582300971567)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065624d', '775a8367-8cb6-431f-8b71-08852f24c19b-00656308', '775a8367-8cb6-431f-8b71-08852f24c19b-0065627c']",102.53320274502039,"(5862.2641733975279, 1643.6019800730455)"
91,HP3110T,CHAIR OFFICE,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73f7,"[(5881.3006318019261, 1648.9457300574663), (5867.4672984128138, 1648.9457300574663), (5867.4672984128138, 1638.2582300971567), (5875.6339651097278, 1638.2582300971567), (5878.5506318577045, 1638.2582300971567), (5880.7172985243706, 1638.2582300971567), (5881.7277150794807, 1638.2582300971567), (5881.7277150794807, 1639.633230097156), (5880.8486318019259, 1639.633230097156), (5880.6964651352591, 1639.633230097156), (5880.6964651352591, 1640.2373967638225), (5881.3006318019261, 1640.2373967638225)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065627c', '775a8367-8cb6-431f-8b71-08852f24c19b-0065627e', '775a8367-8cb6-431f-8b71-08852f24c19b-0065627e', '775a8367-8cb6-431f-8b71-08852f24c19b-0065627e', '775a8367-8cb6-431f-8b71-08852f24c19b-0065627e', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3bad', '55caa735-9c84-4140-bb02-067bad3e21c4-01317b27', '55caa735-9c84-4140-bb02-067bad3e21c4-01317b27', '55caa735-9c84-4140-bb02-067bad3e21c4-01317b27', 'd08b5da5-aa0e-448a-a6c2-773470658486-0086f0cd']",148.06597219035029,"(5874.3959375184504, 1643.5925522818411)"
92,HP3140G,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba83e,"[(5798.8683400794789, 1437.9873967521435), (5798.8683400794789, 1447.846771752143), (5788.7016734685958, 1447.846771752143), (5788.7016734685958, 1437.9873967521435)]","['a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba87f', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8ab']",100.23697861749679,"(5793.7850067582549, 1442.9170842482042)"
93,HP3120H,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba889,"[(5764.9204234685931, 1536.5186467241342), (5771.821465135261, 1536.5186467241342), (5771.821465135261, 1546.1321883834626), (5761.5922984685931, 1546.1321883834626), (5761.5922984685931, 1536.5186467241342)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655afe', '080fb163-97a4-4ffb-bc78-8c98df03bef8-006d184e', '080fb163-97a4-4ffb-bc78-8c98df03bef8-006d17b9', '080fb163-97a4-4ffb-bc78-8c98df03bef8-006d19ba', '775a8367-8cb6-431f-8b71-08852f24c19b-00655afe']",98.33851989172399,"(5766.7068817725685, 1541.3254175459524)"
94,HP3130C,TOILET,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba893,"[(5798.8631318019288, 1490.1436467638232), (5790.3214651523786, 1490.1436467638232), (5790.3214651523786, 1479.8571884188086), (5798.8631318019288, 1479.8571884188086), (5798.8631318019288, 1490.0978967638232)]","['a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba881', '0e3e601d-77b4-49ab-b726-ffa51155c42d-007dd6f7', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba894', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895']",87.863498190417886,"(5794.5922984153549, 1485.0004175754507)"
95,HP3140K,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba896,"[(5788.7016734685958, 1479.3467717521421), (5788.7016734685958, 1469.003021752143), (5798.8631318019288, 1469.003021752143), (5798.8631318019288, 1479.3467717521421), (5790.1443818190455, 1479.3467717521421)]","['8af813fe-4ad8-4237-a09d-88f50defaa59-00349def', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba894', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba894']",105.10758463665843,"(5793.7824026122807, 1474.1748967463252)"
96,HP3140J,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba897,"[(5788.7016734685958, 1468.596771752143), (5788.7016734685958, 1459.5498967638271), (5788.7016734685958, 1458.2530217241331), (5798.8631318019288, 1458.2530217241331), (5798.8631318019288, 1468.596771752143)]","['8af813fe-4ad8-4237-a09d-88f50defaa59-00349def', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892']",105.10758491978049,"(5793.7824026398803, 1463.4248967393341)"
97,HP3140L,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba89e,"[(5815.4777151352573, 1470.049896752143), (5815.4777151352582, 1479.8207300971565), (5810.6652151352582, 1479.8207300971565), (5808.60271513526, 1479.8207300971565), (5805.1756318019288, 1479.8207300971565), (5805.1756318019288, 1470.049896752143)]","['1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba88a', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba88a', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba88a', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba888']",100.65993935707957,"(5810.32667345557, 1474.9353134212618)"
98,HP3140M,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a6,"[(5815.4777151352573, 1459.7530217638255), (5815.4777151352573, 1461.5082045976983), (5815.4777151352573, 1461.8728389299549), (5815.4777151352573, 1469.643646752143), (5805.1756318019288, 1469.643646752143), (5805.1756318019288, 1459.7530217638257), (5808.5506318019252, 1459.7530217638257), (5810.8943818019243, 1459.7530217638257)]","['1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df', '1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df', '1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba888', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887', '15e3dbc5-2797-4420-b650-f26cf454f480-00f79cab', '15e3dbc5-2797-4420-b650-f26cf454f480-00f79cab', '15e3dbc5-2797-4420-b650-f26cf454f480-00f79cab']",101.89404284767807,"(5810.326673481246, 1464.6983342612582)"
99,HP3140BB,HUDDLE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a3,"[(5733.7172984128119, 1430.2165634304902), (5733.7172984128119, 1421.133230235989), (5750.5506318019252, 1421.133230235989), (5750.5506318019252, 1430.346771752143), (5745.1307567461463, 1430.346771752143), (5744.6287567461459, 1430.346771752143), (5744.6287567461459, 1430.2165634304902)]","['9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d7', '9afeaf80-f594-4102-b0b7-6d15b121cf9f-00485c1f']",153.67385335918516,"(5742.1613399015459, 1425.6980118716256)"
100,HP3140E,STAFF OFFICE,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba9a4,"[(5788.2954234685958, 1457.8467717241331), (5778.7172984685913, 1457.8467717241331), (5778.7172984685913, 1456.9665633908), (5778.133965135261, 1456.9665633908), (5778.133965135261, 1448.253021752143), (5788.2954234685958, 1448.253021752143)]","['a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7', 'a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883']",96.973035740666091,"(5783.2400515112822, 1453.0268284119286)"
101,HP3120S,OFFICE,66012009-ce1e-488e-95c7-106a3df10f70-003bac5a,"[(5733.7797984128119, 1547.2165634304902), (5733.7797984128119, 1537.6228134304902), (5744.4256317461459, 1537.6228134304902), (5744.4256317461459, 1547.2165634304902)]","['775a8367-8cb6-431f-8b71-08852f24c19b-00655c02', 'd1e7d224-cc00-423c-af0e-53350688722b-006ca680', '775a8367-8cb6-431f-8b71-08852f24c19b-00655c6e']",102.13346354290843,"(5739.1027150563314, 1542.4196884242494)"
102,HP3140HH,OFFICE,1be918ec-db3a-4534-adaf-065dcd88540e-003bd41c,"[(5744.4256317461459, 1484.1332300574666), (5744.4256317461459, 1490.1436467638232), (5739.1235484128129, 1490.1441751974919), (5738.0506317461468, 1490.1441751974919), (5738.0506317461468, 1489.2645634188104), (5738.0506317461468, 1489.1123967521437), (5737.4464650794807, 1489.1123967521437), (5737.4464650794807, 1489.7165634188104), (5733.7172984128119, 1489.7165634188104), (5733.7172984128119, 1480.6228134304902), (5744.4256317461459, 1480.6228134304902), (5744.4256317461459, 1481.9665633907998)]","['68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f39', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131bbf1', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131bbf1', '97eba5bd-4f82-4137-bf5b-02ab8969102b-0131bbf1', '95ed3654-cfe0-4ae5-9574-88951aa0a1a3-0086afa9', '1be918ec-db3a-4534-adaf-065dcd88540e-003bd2c1', '261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2', '261494a8-6521-4b31-8cdd-53eaf50c368d-006cab94']",99.738512952812016,"(5739.1354749702978, 1485.2842013068523)"
103,HP3130A,COLLAB HUB,636b049e-73f5-4258-a0b1-a7d6cdb0fdd2-003e0dd9,"[(5738.2589650794798, 1502.5498967638232), (5738.2589650794798, 1490.5498967638232), (5739.1235484128129, 1490.5498967638232), (5744.6287567461459, 1490.5498967638232), (5744.8318817461459, 1490.5498967638232), (5744.8318817461459, 1502.5498967638232), (5744.6287567461459, 1502.5498967638232)]","['bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d', 'bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d']",78.875,"(5741.5454234129465, 1496.5498967638373)"
104,HP3130B,PANTRY,636b049e-73f5-4258-a0b1-a7d6cdb0fdd2-003e0e0a,"[(5750.727715135261, 1490.5498967638232), (5750.7485484685931, 1490.5498967638255), (5772.1912568019288, 1490.5498967638255), (5772.1912568019288, 1502.6332300854763), (5771.821465135261, 1502.6332300854763), (5771.821465135261, 1503.6540633908003), (5771.821465135261, 1505.6332300574672), (5750.9516734685931, 1505.6332300574672), (5750.9516734685931, 1502.6332300854763), (5745.154798412811, 1502.6332300854763), (5744.8318817461459, 1502.6332300854763), (5744.8318817461459, 1490.5551305966183), (5744.8318817461459, 1490.5498967638232), (5745.154798412811, 1490.5498967638232), (5750.2465484685927, 1490.5498967638232)]","['daf43c92-3d38-4954-ac69-4fe65df056a9-00343bd7', '775a8367-8cb6-431f-8b71-08852f24c19b-00655b07', '775a8367-8cb6-431f-8b71-08852f24c19b-00655b07', '775a8367-8cb6-431f-8b71-08852f24c19b-00655b06', '775a8367-8cb6-431f-8b71-08852f24c19b-00655ba9']",393.20182268694043,"(5758.9693544165639, 1497.7924200925868)"
