vi,vj,wall_id
64,73,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcce
64,157,96b4d0bb-b2a3-4d8e-9a14-85c8af8d64e0-00c71e81
65,136,2af30a5e-1588-4f70-b7af-fbaf7b3fb805-00691e30
65,142,5154054a-c37a-443f-aa5d-a92a2c792b2f-012e6e3e
65,142,2af30a5e-1588-4f70-b7af-fbaf7b3fb805-00691e30
65,157,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcbe
65,157,96b4d0bb-b2a3-4d8e-9a14-85c8af8d64e0-00c71d80
66,135,4a6f08e0-a9e5-4f8f-b650-ea3829ce7550-017922bd
66,135,775a8367-8cb6-431f-8b71-08852f24c19b-00655e71
66,135,775a8367-8cb6-431f-8b71-08852f24c19b-00655e4d
66,150,c8fce537-9e32-40fb-8520-14f66053441f-00bfce31
67,68,caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d
67,69,caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d
68,69,caa1e295-bbd0-42a7-9eac-e7b7634c797f-013ff05d
70,130,775a8367-8cb6-431f-8b71-08852f24c19b-0065630b
70,136,775a8367-8cb6-431f-8b71-08852f24c19b-00656244
71,72,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
71,72,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
71,72,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
71,95,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
71,95,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
71,96,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
71,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
71,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
71,141,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
72,92,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
72,95,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
72,95,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
72,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
72,96,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
72,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
72,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
72,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
72,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
72,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
72,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
72,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
72,141,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
73,136,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcdd
73,166,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcdd
73,170,439efcd7-76f4-455e-a089-c752f43aece3-016fe2f6
76,88,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
76,101,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
76,103,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d
76,122,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
76,159,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d
76,159,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
79,80,775a8367-8cb6-431f-8b71-08852f24c19b-00655bab
79,80,a2a989c0-808f-4ab2-bba3-498b8df17356-00b44af2
79,85,775a8367-8cb6-431f-8b71-08852f24c19b-00655bab
79,85,775a8367-8cb6-431f-8b71-08852f24c19b-00655ba8
79,159,775a8367-8cb6-431f-8b71-08852f24c19b-00655ba8
80,85,775a8367-8cb6-431f-8b71-08852f24c19b-00655bab
80,85,775a8367-8cb6-431f-8b71-08852f24c19b-00655aff
80,140,775a8367-8cb6-431f-8b71-08852f24c19b-00655aff
81,140,ddf538ee-a8c4-4c77-bc2d-72b72d0f8346-0068d945
81,159,ddf538ee-a8c4-4c77-bc2d-72b72d0f8346-0068d945
83,84,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
83,86,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
83,86,69ace270-057b-4162-b604-67b7553bd454-01401f11
83,86,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
83,86,69ace270-057b-4162-b604-67b7553bd454-01401f15
83,87,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
83,87,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
83,140,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
83,140,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
83,157,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
83,163,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
83,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
84,86,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
84,87,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
84,140,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
84,157,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
84,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
85,140,775a8367-8cb6-431f-8b71-08852f24c19b-00655c03
85,140,775a8367-8cb6-431f-8b71-08852f24c19b-00655aff
85,159,775a8367-8cb6-431f-8b71-08852f24c19b-00655ba8
86,87,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
86,87,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
86,140,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
86,140,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
86,157,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
86,163,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
86,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
86,163,dbcd4d32-44ea-4427-98ba-6ab2dd386b75-0094069c
87,140,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
87,140,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
87,157,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
87,163,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
87,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
88,101,775a8367-8cb6-431f-8b71-08852f24c19b-00655c02
88,101,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
88,122,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
88,159,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
89,90,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
89,90,775a8367-8cb6-431f-8b71-08852f24c19b-0065624d
89,136,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
90,91,775a8367-8cb6-431f-8b71-08852f24c19b-0065627c
90,136,775a8367-8cb6-431f-8b71-08852f24c19b-00656308
91,136,775a8367-8cb6-431f-8b71-08852f24c19b-0065627e
91,137,9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3bad
91,166,775a8367-8cb6-431f-8b71-08852f24c19b-0065627e
91,166,9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3bad
92,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
92,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
92,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
92,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
92,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba87f
92,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
92,161,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8ab
92,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba87f
93,140,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d184e
94,95,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba894
94,95,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
94,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
94,139,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba881
94,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
95,96,8af813fe-4ad8-4237-a09d-88f50defaa59-00349def
95,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
95,96,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba892
95,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
96,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
96,100,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
96,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
96,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
96,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba895
97,98,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba888
97,98,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
97,98,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
97,138,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
97,152,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
97,152,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
97,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
97,169,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba88a
97,169,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
98,138,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
98,152,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
98,152,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
98,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
98,169,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
99,108,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d7
99,131,9afeaf80-f594-4102-b0b7-6d15b121cf9f-00485c1f
99,161,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d7
100,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba883
100,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba882
100,121,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8a7
100,141,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba8f3
101,122,775a8367-8cb6-431f-8b71-08852f24c19b-00655c6e
101,122,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
101,159,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
102,103,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9
102,131,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
102,160,68c653fb-30e1-494c-bec5-0fa0e8d41836-002e1f39
102,160,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9
102,160,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
102,161,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
103,159,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682d0d
103,160,bcc003c3-117f-4f7f-8396-18a27b9329c3-00682ed9
104,140,775a8367-8cb6-431f-8b71-08852f24c19b-00655b07
104,159,775a8367-8cb6-431f-8b71-08852f24c19b-00655ba9
105,135,775a8367-8cb6-431f-8b71-08852f24c19b-00655b0d
105,165,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537
105,165,775a8367-8cb6-431f-8b71-08852f24c19b-00655b0d
106,135,41e8f0c8-006a-469c-a607-97d67e694cf8-00fbbaed
107,135,775a8367-8cb6-431f-8b71-08852f24c19b-00655ebd
107,135,29345137-db96-45fa-8bad-c9128dbd4f00-00dc0545
107,150,c1f194b0-7ed3-4530-9df2-c76d1c6957a7-0161eecc
108,109,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
108,109,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38cf
108,110,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
108,161,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
108,161,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d7
109,110,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
109,110,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d0
109,161,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
110,111,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,112,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,113,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,114,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,115,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,117,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d1
110,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
110,161,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3902
111,112,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,113,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,114,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,114,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d4
111,115,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,115,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d5
111,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
111,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,113,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,113,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3901
112,114,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,115,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,120,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d8
112,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
112,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,114,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,115,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,116,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38df
113,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
113,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,115,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,119,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e4
114,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
114,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,116,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,116,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d6
115,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
115,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
116,117,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
116,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
116,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
116,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
116,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
117,118,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
117,118,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d2
117,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
117,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
117,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
118,119,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
118,119,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d3
118,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
118,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
119,120,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
119,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
120,135,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
120,154,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
120,161,817b0c84-0573-4b4c-9e3c-3f59ef3c0267-006cc0ea
120,161,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
121,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba87f
122,159,d1e7d224-cc00-423c-af0e-53350688722b-006ca680
123,124,7e555230-ff80-42a6-a364-082c52ffbb80-007db2f9
123,126,7e555230-ff80-42a6-a364-082c52ffbb80-007db2f9
124,126,7e555230-ff80-42a6-a364-082c52ffbb80-007db2f9
125,136,b7033962-81ae-4c6f-8077-1382ad353b3c-0098d78e
125,136,97d61209-2535-44d9-8475-4ea9b984d959-00b0e2ba
125,140,7e555230-ff80-42a6-a364-082c52ffbb80-007db2ea
127,128,f9a0c3c9-c8ed-43bf-80b7-e56a6762e93b-008fd4fb
127,136,96b4d0bb-b2a3-4d8e-9a14-85c8af8d64e0-00c71982
128,140,f04b0abe-4a40-4138-a923-64c6e48f0cf4-016cbcac
130,136,775a8367-8cb6-431f-8b71-08852f24c19b-00656249
131,160,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
131,161,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
132,136,775a8367-8cb6-431f-8b71-08852f24c19b-00656259
133,136,81a61665-fcec-41ec-b1fb-5b1d2a5ceee1-015d3015
133,136,96b4d0bb-b2a3-4d8e-9a14-85c8af8d64e0-00c71c13
133,157,81a61665-fcec-41ec-b1fb-5b1d2a5ceee1-015d3015
134,157,775a8367-8cb6-431f-8b71-08852f24c19b-00655afc
134,157,7e555230-ff80-42a6-a364-082c52ffbb80-007dcb8d
135,143,4122ef51-054f-4d6e-a3bf-d1b788591c8e-00c36084
135,143,d4de36f3-e640-48c7-987f-61793da04750-00bee3c9
135,143,67b6f450-f6e5-449a-9ffe-e89d619bbe4e-006ac57f
135,143,4122ef51-054f-4d6e-a3bf-d1b788591c8e-00c36082
135,145,775a8367-8cb6-431f-8b71-08852f24c19b-00655eb2
135,145,775a8367-8cb6-431f-8b71-08852f24c19b-00655e66
135,146,daeff68d-d9a4-462e-b027-bf3b609bf202-006b0c2a
135,146,daeff68d-d9a4-462e-b027-bf3b609bf202-006b0c16
135,149,b3f1a7ed-8967-4cae-bc4f-e03004ce9f63-0110c25d
135,154,85516cfa-0bfc-4d5f-a5bc-625547d27770-006a1e2e
135,154,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
135,161,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
135,165,775a8367-8cb6-431f-8b71-08852f24c19b-00655b0d
135,167,67b6f450-f6e5-449a-9ffe-e89d619bbe4e-006ac5cb
135,167,67b6f450-f6e5-449a-9ffe-e89d619bbe4e-006ac580
135,167,b8d9d54f-44f4-4a7c-8b02-3fc4b299c604-006ab849
136,142,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcf4
136,142,2af30a5e-1588-4f70-b7af-fbaf7b3fb805-00691e30
136,157,81a61665-fcec-41ec-b1fb-5b1d2a5ceee1-015d3015
136,166,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcf7
136,166,775a8367-8cb6-431f-8b71-08852f24c19b-0065627e
136,166,7e555230-ff80-42a6-a364-082c52ffbb80-007dbcdd
137,166,9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3bad
138,152,8663bd1f-ff9a-4b61-8196-437ea69f40e0-00d444f5
138,152,1013e56c-283e-4ecb-a693-7f8ed3d9f999-002a42df
138,155,8663bd1f-ff9a-4b61-8196-437ea69f40e0-00d444f5
138,158,d17140ae-73d7-4137-8f33-31de6e23511e-0087fb68
139,152,1352977b-0f8e-4b4d-a8f3-0476766823ef-006b15b6
139,155,fc6b145c-e1be-4a73-89f7-93f69ecb348f-0081c6e0
139,163,0f7d90f1-e5f8-4b92-a1d7-3816d108b4c4-0116c468
140,157,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
140,159,ddf538ee-a8c4-4c77-bc2d-72b72d0f8346-0068d945
140,163,cc78255a-8e92-4f3d-aac0-1d1789b86a52-00c6da6d
140,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
140,163,775a8367-8cb6-431f-8b71-08852f24c19b-00655ae8
144,155,775a8367-8cb6-431f-8b71-08852f24c19b-00655adb
146,147,f9935859-21e4-4bc6-ad51-540c629603e3-006ad861
148,149,2a310ded-3bfa-462f-a122-4b14ef38e181-00d44363
152,155,8663bd1f-ff9a-4b61-8196-437ea69f40e0-00d444f5
152,162,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
152,169,4868e6e8-fa4f-446d-92bf-7d0d1298cd5d-0130700f
152,169,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
153,161,d512ccca-2ba4-468a-9a4a-abae2e250b12-0107a07d
153,168,a358ad2b-b01b-41a8-be40-5511aede3510-003aecd3
154,161,32a00d89-b321-491c-9ff8-6a5eba911a49-0043a581
155,156,0967d0ad-9a21-4184-8900-52cc8681a803-013c302c
155,158,41d505ef-8648-4b43-afc1-350641d280fc-00a5714c
155,158,d17140ae-73d7-4137-8f33-31de6e23511e-0087f8b7
155,164,b098aa66-adb5-4b53-ba09-9b7287c3570d-00c075f5
155,164,41d505ef-8648-4b43-afc1-350641d280fc-00a571ba
157,163,a0d1affe-d8d2-497c-8a2c-71a17f87e2bc-01104bbf
158,164,d17140ae-73d7-4137-8f33-31de6e23511e-0087f93b
160,161,261494a8-6521-4b31-8cdd-53eaf50c368d-006cabd2
161,168,4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17206
161,168,3e2d751d-669e-48ff-8e48-2f1a3b85f22a-003121ab
162,169,a045cbcc-5edf-4c28-9d40-49ae37617c41-003ba887
