vi,vj,wall_id
62,68,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
62,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
63,65,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
63,65,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd1a
63,71,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
63,71,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd19
63,78,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
64,67,ba831953-ab96-4132-a9be-093afd6c2829-006d23c0
64,67,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
64,68,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
64,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
65,71,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
65,78,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
66,99,ba831953-ab96-4132-a9be-093afd6c2829-006d2dfc
66,99,e03a215d-9550-48c7-a4b1-84950f773570-0086c46b
67,68,ba831953-ab96-4132-a9be-093afd6c2829-006d23bf
67,68,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
67,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
68,69,ba831953-ab96-4132-a9be-093afd6c2829-006d23c1
68,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23c8
69,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23c3
71,76,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd21
71,78,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd18
72,77,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712c0c
72,78,775a8367-8cb6-431f-8b71-08852f24c19b-0065fd28
76,78,ba831953-ab96-4132-a9be-093afd6c2829-006d23bc
77,78,6f3aee11-4150-43d8-8abd-e97f383a9d10-009c52f3
78,88,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712a7f
78,89,6f3aee11-4150-43d8-8abd-e97f383a9d10-009c52fb
78,89,6f3aee11-4150-43d8-8abd-e97f383a9d10-009c535e
78,93,b7033962-81ae-4c6f-8077-1382ad353b3c-0098d976
78,93,a2a989c0-808f-4ab2-bba3-498b8df17356-00b448e5
78,106,ba831953-ab96-4132-a9be-093afd6c2829-006d23cb
78,107,92c7d861-c77f-4b60-9827-ec74f2e788d3-00cf593e
79,106,9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c39c9
80,100,ec613b57-802c-4da6-b615-2d8a075b621a-0116fd5e
81,96,45e7bf7a-81f9-4ff2-85fc-75e539c1dd0e-00f2e2f6
81,100,45e7bf7a-81f9-4ff2-85fc-75e539c1dd0e-00f2e2f6
82,98,849b5e8b-3a17-431b-808b-d5caaa6d7fa2-00f304d5
83,87,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712c81
83,87,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712a70
83,88,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712a70
87,88,9e5ddc49-9c23-41c3-ba82-e1c63dc4fc5b-00712a70
88,106,a1faa311-1cda-4393-a9d1-4c85bfb7dd45-01780cd9
90,103,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537
90,103,775a8367-8cb6-431f-8b71-08852f24c19b-00655afd
91,92,ef8ee73c-3cba-4c36-b4b2-71ef690105b8-007a5833
91,94,ef8ee73c-3cba-4c36-b4b2-71ef690105b8-007a5833
92,94,ef8ee73c-3cba-4c36-b4b2-71ef690105b8-007a5833
93,102,ef8ee73c-3cba-4c36-b4b2-71ef690105b8-007a50a2
96,100,45e7bf7a-81f9-4ff2-85fc-75e539c1dd0e-00f2e2f6
97,100,dcd15c5b-e942-469f-bbaa-8b1e33974049-008804cb
97,109,9b566b91-aa58-4b1d-b3a0-f7944dae9712-006b7998
98,103,775a8367-8cb6-431f-8b71-08852f24c19b-0065f898
98,105,968ad56d-3f5c-43e9-a86f-49b8b9d7af57-010fb6b7
100,101,9b566b91-aa58-4b1d-b3a0-f7944dae9712-006b7995
100,104,498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-006459b7
100,109,9b566b91-aa58-4b1d-b3a0-f7944dae9712-006b7995
100,109,400b3dd1-21a0-4042-b99f-2a888619c67e-00cf9c67
101,109,9b566b91-aa58-4b1d-b3a0-f7944dae9712-006b7995
