Index,Room Number,Room Name,Room Unique ID,Polygon Points,Touching Wall Unique IDs,Area,Centroid
44,HP6312,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec29f,"[(5937.0529802682067, 1640.9979193621691), (5937.1167383799702, 1640.9804532217522), (5940.7818256065284, 1641.7807371969848), (5941.8283226666717, 1648.8936469026555), (5932.5402151352682, 1648.8936469026555), (5932.5402151352682, 1640.9979193621691)]","['13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bb8', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bb9', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421be7', '13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421bd0']",67.393346766941249,"(5936.8469468563899, 1645.1095617312717)"
45,HP6326,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec2aa,"[(5932.5402151352682, 1564.5212832467944), (5932.5402151352682, 1556.9561467521421), (5934.1339651097296, 1556.9561467521421), (5941.7725489496097, 1556.9561467521421), (5941.7439488152049, 1557.1505382906737), (5940.7835972604253, 1563.6779277645755), (5936.9212540160406, 1564.5212832467944), (5936.7486065204312, 1564.5212832467944)]","['8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d93cc', '6773639c-9b42-4945-ba92-0031657181cc-00423d4e', '6773639c-9b42-4945-ba92-0031657181cc-00423d4e', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b17', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b17', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab44', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab23', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab23']",64.057405124418437,"(5936.8208128924598, 1560.5696816557545)"
46,HP6320,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec2b3,"[(5932.54021513527, 1592.7165634304883), (5932.54021513527, 1585.3728134304895), (5937.1159072879791, 1585.3728134304895), (5940.7755397452393, 1586.1203611412739), (5941.7441915746613, 1592.7165634304883)]","['8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d93cb', '9a124c40-6322-4365-ab43-fcc9292ffaf3-0043ab1b', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b0e', '45778cb3-63dd-4848-b117-93b6a4c2c592-00c05b0f', '8209657b-d95d-4111-a9f3-b7c1803ac88c-00989c93']",62.305001879110932,"(5936.821948657659, 1589.1953677546733)"
47,HP6302,STORAGE,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,"[(5851.8631317461468, 1629.445730097156), (5851.8631317461468, 1625.2270210679662), (5851.8631317461468, 1625.0499377346327), (5856.9152151352591, 1625.0499377346327), (5856.9152151352591, 1621.336355097159), (5868.8631317461468, 1621.336355097159), (5868.8631317461468, 1629.445730097156)]","['fe67e487-ff21-4a83-8bef-a92f04af7d64-002f53b8', 'fe67e487-ff21-4a83-8bef-a92f04af7d64-002f53b8', 'edc42879-289b-4469-8daf-1596f5f79aa8-013062aa', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b084c9', '06729569-d560-4721-a8b6-9b9ef2d38f4d-00b0826e', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bc1f', '9c366077-349c-4b85-95f7-9501b769eaa4-0043be18']",119.0980458445847,"(5861.3042000430678, 1625.7372737430692)"
48,HP-EL-2,ELEVATOR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e3660,"[(5873.5506318019252, 1577.8884639019332), (5873.5506318019252, 1585.6384384024796), (5862.7277151352664, 1585.6384384024796), (5862.7277151352664, 1577.6332300411282), (5873.5506318019252, 1577.6332300411282)]","['d71c6234-acc1-4fad-81a9-81ab530a44d2-0032c16c', 'bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537', 'bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1668', 'd71c6234-acc1-4fad-81a9-81ab530a44d2-0032c16c']",86.639702992513776,"(5868.1391735054776, 1581.6358342317617)"
49,HP6307,SIM: LD,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fbc,"[(5896.5627173550856, 1627.7514900853905), (5896.6138004863988, 1627.6460034949607), (5890.7068818019252, 1627.6460034949607), (5890.7068818019252, 1626.1628443562608), (5888.9464651352664, 1619.5928799137982), (5888.9464651352664, 1619.4144545580039), (5888.9464651352664, 1618.2479224057515), (5888.9464651352664, 1617.5063390724183), (5888.9464651352655, 1610.3018967638247), (5888.9464651352655, 1609.7373967638246), (5912.1339651352837, 1609.7373967638241), (5912.1339651352755, 1623.7055019203981), (5912.0046359391217, 1623.7391064461506)]","['8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94bf', '997448b1-7eaa-4b73-9b62-1b10b7576ebf-0043cc4c', '997448b1-7eaa-4b73-9b62-1b10b7576ebf-0043cc91', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fe6', '9b155966-3b27-401d-b3a2-3666ac9f3937-0067b3fc', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fab', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fab']",377.00122448895127,"(5900.2648381357549, 1617.9486835740217)"
50,HP6307A,SIM: LD BATH,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fbf,"[(5888.5402151352655, 1609.8415634304915), (5888.5402151352664, 1617.9458390724183), (5881.07146513526, 1617.9458390724183), (5881.07146513526, 1609.8415634304915)]","['9c366077-349c-4b85-95f7-9501b769eaa4-0043bd14', '75c9eb6d-ed60-401b-ada0-3f456c08fa46-00ce48d3', '75c9eb6d-ed60-401b-ada0-3f456c08fa46-00ce495e', '75c9eb6d-ed60-401b-ada0-3f456c08fa46-00ce49b8']",60.528808701783419,"(5884.805840099767, 1613.8937012416975)"
51,HP6305,CONTROL,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fd6,"[(5880.9672984685931, 1627.8439201616275), (5880.9672984685931, 1623.8467717241335), (5880.9672984685931, 1620.9613550574668), (5880.9672984685931, 1619.7738550574654), (5888.5349813024714, 1619.7738550574654), (5888.5743763305709, 1619.7738550574654), (5890.3006318019252, 1626.2163281834044), (5890.3006318019252, 1627.8439201616275)]","['6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fa3', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fa3', '6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fa3', '9c366077-349c-4b85-95f7-9501b769eaa4-0043c00e', '9c366077-349c-4b85-95f7-9501b769eaa4-0043c00e', '997448b1-7eaa-4b73-9b62-1b10b7576ebf-0043cc91', '997448b1-7eaa-4b73-9b62-1b10b7576ebf-0043cc4c', '8c3ef553-e21c-4528-aba5-0aa406d15878-013f8455']",69.759930398315191,"(5885.3078450815128, 1623.9593465993655)"
52,HP6329,SUPPLY,6773639c-9b42-4945-ba92-0031657181cc-00423869,"[(5912.5402151353037, 1508.2402883343011), (5912.5402151353037, 1502.5498967521423), (5916.8995902475735, 1502.5498967521423), (5920.4152152475872, 1502.5498967521423), (5920.4152152475872, 1507.3207301088357), (5920.4152152475872, 1521.8623967521419), (5912.5402151353046, 1521.8623967521423), (5912.5402151353037, 1509.9069547763097), (5913.0506318019252, 1509.9069547763097), (5913.0506318019252, 1510.133230097156), (5915.2172984685913, 1510.133230097156), (5915.2172984685913, 1507.9665634304895), (5913.0506318019252, 1507.9665634304895), (5913.0506318019252, 1508.2402883343011)]","['8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fc', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92ff', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92ff', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fd', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fd', '23bc774d-9703-4cfc-91d0-ca2ae2385d36-00722613', '8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fc', 'c5d38310-7091-42c1-acfb-a9f8aa0979cb-014f056e', 'c5d38310-7091-42c1-acfb-a9f8aa0979cb-014f056f']",146.54080089367926,"(5916.5741737222997, 1512.3254422785187)"
53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,"[(5912.9881318019343, 1450.5186467521437), (5902.3422984686013, 1450.5186467521437), (5902.3422984686013, 1438.6644800854833), (5902.3422984686013, 1438.5915634188102), (5912.9881318019343, 1438.5915634188102)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0c']",126.97374132089317,"(5907.6652151127046, 1444.5551050799947)"
54,HP6352,DEBRIEF / PREBRIEF (SP open),7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00426887,"[(5901.8318818019343, 1450.9978134188102), (5886.8463109525428, 1450.9978134188102), (5886.8463109525428, 1438.1853134188102), (5901.9360484686013, 1438.1853134188102), (5901.9360484686013, 1438.3884384188102), (5901.9360484686013, 1438.6644800854833), (5901.8318818019343, 1438.6644800854833)]","['7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '47277603-2bb6-427c-8f77-a911e79fcab1-00c1763c']",192.05253970250487,"(5894.3410572368257, 1444.5899607420977)"
55,HP6346,SP CONTROL,ac9d02d6-eaa6-40d3-a423-9994b1fbc6cc-0042d080,"[(5946.2796717506517, 1485.6332300854763), (5936.9047984686085, 1485.6332300854763), (5936.9047984686085, 1485.591537919348), (5936.9047984686085, 1476.2165634304893), (5946.2796717506517, 1476.2165634304893), (5946.2796717506517, 1476.2623134304893)]","['3b348bc9-33b7-4841-aec1-7bd1769adb83-00328078', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00468fc6', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00468fc6']",88.28005662932992,"(5941.59223511862, 1480.9248967603471)"
56,HP6310,BREAK /OFFICE,9c366077-349c-4b85-95f7-9501b769eaa4-0043c40f,"[(5931.7277151352682, 1640.7947943621691), (5932.1339651352682, 1640.7947943621691), (5932.1339651352682, 1648.8936469026555), (5922.5402151352691, 1648.8936469026555), (5922.5402151352691, 1638.9561467638252), (5931.7277151352682, 1638.9561467638246)]","['13a8628c-074c-42d0-afb7-b8fe8ba4569a-00421be7', '9b155966-3b27-401d-b3a2-3666ac9f3937-0067bf7b', '6773639c-9b42-4945-ba92-0031657181cc-00422ed5', '3a5557e2-bf6e-488e-adca-120e05bb0b6a-00addfa6']",94.590941369533539,"(5927.3008149574362, 1643.9568736967174)"
57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,"[(5891.9152151352655, 1471.8103133907991), (5902.4516734685985, 1471.8103133907991), (5913.1912568019325, 1471.8103133907994), (5923.9308401352655, 1471.8103133907994), (5935.3370901352664, 1471.8103133907994), (5950.0766734685994, 1471.8103133907994), (5950.3214651352664, 1471.8103133907994), (5954.0402151352664, 1471.8103133907996), (5954.0402151352664, 1471.4040633907996), (5950.3631318019334, 1471.4040633907994), (5950.3631318019334, 1459.6853133907994), (5954.0506318019325, 1459.6853133907996), (5954.0506318019325, 1451.1228134188104), (5956.3527151352655, 1451.1228134188104), (5956.3527151352655, 1438.1853134188104), (5945.4100068019343, 1438.1853134188102), (5934.6704234686022, 1438.1853134188102), (5923.9308401352582, 1438.1853134188102), (5913.1912568019343, 1438.1853134188102), (5902.3422984686013, 1438.1853134188102), (5902.3422984686013, 1430.4873967521437), (5902.133965189636, 1430.4873967521437), (5902.133965189636, 1430.4665634304899), (5901.9360484686013, 1430.4873967521437), (5901.9360484686013, 1438.1853134188102), (5886.8463109525428, 1438.1853134188102), (5886.8463109525428, 1450.9978134188102), (5901.3715484686008, 1450.9978134188102), (5902.1391734686013, 1450.9978134188102), (5902.1391734686013, 1451.1228134188102), (5913.1912568019343, 1451.1228134188102), (5923.9308401352582, 1451.1228134188102), (5934.6704234686022, 1451.1228134188102), (5945.4100068019343, 1451.1228134188102), (5953.6443818019325, 1451.1228134188104), (5953.6443818019325, 1459.0811467241331), (5950.3214651352664, 1459.0811467241329), (5950.0766734685994, 1459.0811467241329), (5935.3370901352664, 1459.0811467241329), (5925.1443818019325, 1459.0811467241329), (5923.9308401352655, 1459.0811467241329), (5915.2172984685913, 1459.0811467241329), (5915.2172984685913, 1456.9665633907994), (5913.0506318019252, 1456.9665633907994), (5913.0506318019252, 1459.0811467241329), (5902.4516734685985, 1459.0811467241326), (5891.5089651352655, 1459.0811467241326), (5891.5089651352655, 1471.6071883907991), (5891.5089651352655, 1475.8103134304893), (5890.1672151352659, 1475.8103134304893), (5889.0506318019243, 1475.8103134304893), (5889.0506318019243, 1485.3051050981564), (5881.5297986107571, 1485.3051050981567), (5881.5297986107571, 1431.3643938591147), (5881.5297986107571, 1430.3603938591148), (5881.5297986107571, 1429.9248967638232), (5912.1339651352682, 1429.9248967638232), (5912.1339651352682, 1434.1853134188102), (5913.0506318019252, 1434.1853134188102), (5915.2172984685913, 1434.1853134188102), (5923.3110484685922, 1434.1853134188102), (5924.7068818019252, 1434.1853134188102), (5924.9464651352582, 1434.1853134188102), (5933.0975068019343, 1434.1853134188102), (5933.9224234685917, 1434.1853134188102), (5937.1235484685976, 1434.1853134188102), (5941.6131318019306, 1434.1853134188102), (5959.0506318019252, 1434.1853134188102), (5961.2172984685913, 1434.1853134188102), (5962.1339652475872, 1434.1853134188102), (5962.1339652475872, 1475.8103134304893), (5946.9847967506521, 1475.8103134304893), (5946.4827967506517, 1475.8103134304893), (5936.4985484686085, 1475.8103134304893), (5936.4985484686085, 1485.596771752143), (5931.4985484686085, 1485.596771752143), (5931.4985484686085, 1475.8103134304893), (5915.2745901352655, 1475.8103134304893), (5906.8266734685985, 1475.8103134304893), (5902.1330326554926, 1475.8103134304893), (5894.1330326554926, 1475.8103134304893), (5891.9152151352655, 1475.8103134304893)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '3eaa97b0-88d1-4d4d-9b36-c71896216586-00c17ab1', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', 'd18df051-064c-4166-9b7d-dea6e37e5409-00c1ae3f', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'a8551357-f83a-4788-a2f4-b0d258a2a9f9-00c66ead', 'c2f4eec5-3408-449e-afd5-917e6802af83-0097b229', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', '5d6912a1-3831-44b9-bc02-750df206b26b-00faf4ba', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17036', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16f1b', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d']",1943.0932909622788,"(5919.5074426190995, 1455.7922694700592)"
57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,"[(5884.2172984685922, 1434.21656341881), (5884.2172984685922, 1431.8832300854765), (5883.0506318019261, 1431.8832300854765), (5883.0506318019261, 1434.21656341881)]","['8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03', '3eaa97b0-88d1-4d4d-9b36-c71896216586-00c17ab1', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', 'd18df051-064c-4166-9b7d-dea6e37e5409-00c1ae3f', '7fd24ba1-9605-4159-b13e-79acd3cd9da3-015b5666', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', '8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a', 'b67a766e-4640-40c6-989b-ad86ff2d7352-007fb0ab', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9e', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'a8551357-f83a-4788-a2f4-b0d258a2a9f9-00c66ead', 'c2f4eec5-3408-449e-afd5-917e6802af83-0097b229', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', 'd24b4b09-7505-475e-bef6-b7ccfc59c950-0149fc1a', '5d6912a1-3831-44b9-bc02-750df206b26b-00faf4ba', '498cd0f0-07e6-4a11-bbd3-8c27b35bce5d-00645a53', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', 'b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007186de', '2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e', '3cd687a1-e134-47f3-89b8-4a07257f0e1c-00469046', '9b41fb27-e8e0-4e83-b735-d7d1f9c1c64f-00424e99', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c17036', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16f1b', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a2a', 'd171d697-1e2f-4a83-9892-ed6280763c21-00803a9d']",2.7222222238779068,"(5883.6339639413818, 1433.0498964617827)"
