vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Wall Unique ID
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640269
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,54,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,147,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,6e6cb725-4301-4438-bd67-bb7f1ef3c6df-00d44745
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,147,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,148,HP4014,ELECT,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd8e,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd88
12,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,151,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,6e6cb725-4301-4438-bd67-bb7f1ef3c6df-00d44745
13,HP4208,ANATOMY / SPEECH STORAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624f,14,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,775a8367-8cb6-431f-8b71-08852f24c19b-0065a2c1
13,HP4208,ANATOMY / SPEECH STORAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624f,14,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,775a8367-8cb6-431f-8b71-08852f24c19b-0065a2be
13,HP4208,ANATOMY / SPEECH STORAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624f,149,HP5221,WEST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af07,0a183aa1-55c5-49e1-8e95-5412d163ff62-006b4fba
14,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,151,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,0a183aa1-55c5-49e1-8e95-5412d163ff62-006b4dea
14,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,151,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,0a183aa1-55c5-49e1-8e95-5412d163ff62-006b4d96
14,HP4206,ANATOMAGE,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6251,151,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,292eba0b-49c7-46b1-a1b5-39f8f1f73644-01793ac7
15,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,131,HP4003,COLLAB,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb32d,775a8367-8cb6-431f-8b71-08852f24c19b-0065a65d
15,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,150,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,6cac98d9-028c-46f6-8666-ec01071c1759-013b7fcd
15,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,150,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,292eba0b-49c7-46b1-a1b5-39f8f1f73644-0179404f
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640237
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023f
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
16,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,152,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640238
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,150,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640823
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,152,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640823
17,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,152,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d1
18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
18,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,152,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-00640236
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,54,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
19,HP4205A,PEDIATRIC STORAGE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2df,147,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e
20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,148,HP4014,ELECT,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd8e,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd86
20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,150,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,21c44263-50e5-4a62-9bfb-c9e1fc357d12-00c9ef88
20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,151,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,0a183aa1-55c5-49e1-8e95-5412d163ff62-006b51a3
20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,157,HP4016,DATA,8f8a98cb-64bc-42ae-9d99-d208628062c0-009b0215,8f8a98cb-64bc-42ae-9d99-d208628062c0-009b01c8
20,HP4205,PEDIATRIC CLASS LAB,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2e0,157,HP4016,DATA,8f8a98cb-64bc-42ae-9d99-d208628062c0-009b0215,21c44263-50e5-4a62-9bfb-c9e1fc357d12-00c9f59d
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c6
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,53,HP4140J,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c6
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,53,HP4140J,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,66,HP4140F,STAFF OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,83,HP4140G,STAFF OFFICE,7d28afc0-14ff-4e4b-a1a6-46e8b8ac765e-0044d85e,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3ae
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,83,HP4140G,STAFF OFFICE,7d28afc0-14ff-4e4b-a1a6-46e8b8ac765e-0044d85e,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
21,HP4140C,STAFF OFFICE,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b9,135,HP-C41E,ADMIN CORR.,8df684a3-eb47-49ac-8d34-df8266b25986-004ce716,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b4e9a
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,52,HP4130C,TOILET,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c7,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3aa
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,53,HP4140J,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52c6
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,53,HP4140J,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52ca,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,66,HP4140F,STAFF OFFICE,4a653e06-fb9a-4797-9441-327d6da0ffac-0044ca92,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,83,HP4140G,STAFF OFFICE,7d28afc0-14ff-4e4b-a1a6-46e8b8ac765e-0044d85e,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3b2
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,134,HP4130,PUBLIC (ENTRY),8df684a3-eb47-49ac-8d34-df8266b25986-004ce713,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3aa
22,HP4140B,RESOURCE CENTER,23e6edb3-00b6-4ba6-9b12-c0d77cf20336-00327b99,135,HP-C41E,ADMIN CORR.,8df684a3-eb47-49ac-8d34-df8266b25986-004ce716,b7033962-81ae-4c6f-8077-1382ad353b3c-0098d542
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,54,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,55,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,8a42553d-a847-4ea2-89c5-503a72d98b64-00bfbe39
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,147,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,152,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400da
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,153,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4
23,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,167,HP4130E,ELECT,7a8be452-8a51-4415-8321-f24ba84a7a2d-0132a330,cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4
24,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,60,HP-ST-401,STAIR,363b0869-408a-48a6-bd1a-c1220b2aa530-003e35be,2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a1be
24,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,150,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,9b1c70ee-44e3-4db4-a0e2-9e766c6b7614-00aefa0a
24,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,164,HP4306A,AV CLO.,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,9b1c70ee-44e3-4db4-a0e2-9e766c6b7614-00aefa0a
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,46,HP4120Y,HUDDLE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b407b,07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132ee63
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,51,HP4120C,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b5047,07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132ee63
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,89,HP4120T,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde9,ba831953-ab96-4132-a9be-093afd6c2829-006d367d
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,91,HP4120H,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf1,ba831953-ab96-4132-a9be-093afd6c2829-006d367d
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,133,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,bf646c8c-df76-4866-b6ad-30e8362c0413-0098df2e
25,HP4120AA,CONF(24),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f30,155,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,bf646c8c-df76-4866-b6ad-30e8362c0413-0098df2b
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,30,HP4161A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f36,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,31,HP4161B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f37,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,32,HP4161C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f38,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,57,HP4130B,PANTRY,636b049e-73f5-4258-a0b1-a7d6cdb0fdd2-003e0dc4,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc5
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,135,HP-C41E,ADMIN CORR.,8df684a3-eb47-49ac-8d34-df8266b25986-004ce716,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f31
26,HP4140A,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f32,154,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,bf646c8c-df76-4866-b6ad-30e8362c0413-0098df31
30,HP4161A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f36,31,HP4161B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f37,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
30,HP4161A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f36,32,HP4161C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f38,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
31,HP4161B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f37,32,HP4161C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f38,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fc6
39,HP4149A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fae,40,HP4149B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3faf,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
39,HP4149A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fae,41,HP4149C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb0,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
39,HP4149A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fae,89,HP4120T,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde9,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
39,HP4149A,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fae,91,HP4120H,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf1,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
40,HP4149B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3faf,41,HP4149C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb0,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
40,HP4149B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3faf,89,HP4120T,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde9,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
40,HP4149B,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3faf,91,HP4120H,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf1,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
41,HP4149C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb0,89,HP4120T,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde9,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
41,HP4149C,WS,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb0,91,HP4120H,STAFF OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf1,ba831953-ab96-4132-a9be-093afd6c2829-006d35b7
42,HP4120N,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb5,57,HP4130B,PANTRY,636b049e-73f5-4258-a0b1-a7d6cdb0fdd2-003e0dc4,ba831953-ab96-4132-a9be-093afd6c2829-006d35b9
42,HP4120N,CONF(8),7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3fb5,57,HP4130B,PANTRY,636b049e-73f5-4258-a0b1-a7d6cdb0fdd2-003e0dc4,ba831953-ab96-4132-a9be-093afd6c2829-006d35ba
