Index,Room Number,Room Name,Room Unique ID,Polygon Points,Touching Wall Unique IDs,Area,Centroid,Level,Degree Centrality,Closeness Centrality,Betweenness Centrality,PageRank,Clustering,Core Number,Program Amplifier,Initial Circulation Index,Circulation Index,Occupancy,Isovist Area,Perimeter,Compactness,Circularity,Convex Deficiency,Occlusivity,Skewness,Dispersion,Elongation,Incident Radiation,Sunlight Hours,Daylight Factor,Standard Effective Temperature,Predicted Mean Vote,Comfort Acceptance,Subject Condition
339,HP4012,TOILET,333415c1-b105-4983-be56-18432592632a-00472208,"[(5845.441256792421, 1597.3467717638246), (5840.4100972386123, 1597.3467717638246), (5840.4100972386123, 1586.8467717638246), (5846.3943818019288, 1586.8467717638246), (5847.1131318019297, 1586.8467717638246), (5849.4881318019297, 1586.8467717638246), (5849.4881318019297, 1586.4405217638246), (5847.2902151352628, 1586.4405217638246), (5847.2902151352628, 1582.4405217638246), (5847.2902151352628, 1582.2217717638246), (5847.2902151352628, 1576.976963169808), (5859.8735484590907, 1576.976963169808), (5859.8735484590907, 1595.3675795976956), (5859.8735484590907, 1595.5603134024793), (5858.217298459087, 1595.5603134024793), (5850.3475067924201, 1595.5603134024793), (5850.3475067924201, 1594.0290634024796), (5845.847506792421, 1594.0290634024796), (5845.847506792421, 1591.8467717638246), (5845.441256792421, 1591.8467717638246), (5845.441256792421, 1594.2061467358128), (5845.441256792421, 1595.7892467358126)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e6', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2ec', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2ec', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2ec', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2ec', '68c5d322-74a3-4b71-8f1d-2ebb86af1b2b-00ad5a72', '68c5d322-74a3-4b71-8f1d-2ebb86af1b2b-00ad5a72', '68c5d322-74a3-4b71-8f1d-2ebb86af1b2b-00ad5a72', 'f8a03016-4b7f-42da-a7d4-ebfebf1a414c-015f8982', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e4', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e4', '1d4f5c12-c14b-46d5-80c2-0e2e8fa21763-013b5281', '1d4f5c12-c14b-46d5-80c2-0e2e8fa21763-013b5281', '340d6697-1f5e-4a42-90ed-c9c46db3a82b-00adc986', '340d6697-1f5e-4a42-90ed-c9c46db3a82b-00adc985', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e5', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e5', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e5', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2e5']",293.4864861,"(5851.4530128602682, 1587.349058728802)",4,0.006389776,0.045583826,0.000373163,0.001536824,0.5,2,1,0.260776718,0.28685439,48,25.234885,26.3913,0.455292,0.945146,0.848632,4.98484,-80.066385,-192.016783,0.664718,0,0,0,30.23499219,0.107042756,0.119942938,0.029647132
340,HP4013,TOILET,0d260a51-9937-4198-9d34-e7c16045e406-00476802,"[(5834.7034165565183, 1612.0863550971587), (5841.3725477060989, 1612.0863550971587), (5841.3725477060989, 1624.5395210679665), (5840.0185411349803, 1624.5395210679665), (5835.5548393727704, 1624.5395210679665), (5835.5548393727704, 1618.6228134304922), (5834.4454643727695, 1618.6228134304922), (5834.4454643727695, 1612.0863550971587)]","['6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5086', '0458a050-7c8a-439e-a2f3-edcfb8938d33-015f2d25', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f08', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f08', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305ed7', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305eda', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305edb', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c508d']",79.70027091,"(5838.148569584283, 1618.0437776824749)",4,0.004792332,0.045522885,9.83E-05,0.001086313,0.666666667,3,1,0.376966633,0.414663296,13,25.348579,25.411243,0.493301,0.935567,0.840198,3.418829,-98.552619,-204.832826,0.663885,0,0,0,30.23508145,0.10692849,0.119980579,0.029580912
341,HP4015,ELECT,0d260a51-9937-4198-9d34-e7c16045e406-00476803,"[(5856.3995901257576, 1610.3571884304924), (5856.3995901257576, 1624.5395210679665), (5842.2371310394319, 1624.5395210679665), (5842.2371310394319, 1612.1905217638255), (5843.4203979691301, 1612.1905217638255), (5843.5506318019261, 1612.1905217638255), (5843.5506318019252, 1612.1332300971562), (5845.7172984685913, 1612.1332300971562), (5845.7172984685913, 1609.8571884304931), (5850.9829234590898, 1609.8571884304931), (5850.9829234590898, 1610.3571884304924)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a5ea', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5083', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f26', '09f1b976-9099-430c-b2a6-1bbfc0f2e444-01666a67', '09f1b976-9099-430c-b2a6-1bbfc0f2e444-01666a67', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a623', '84a3b579-dda2-454b-b50f-f833f2b36d05-00ad5914']",197.2333432,"(5849.4752683795705, 1617.5467715183534)",4,0.003194888,0.045401491,0,0.000785143,1,2,0,0.309876304,0.309876304,65,7.460476,11.760402,0.677848,0.915533,0.964898,0.388255,0.089975,-144.757907,0.644809,0,3.71875,0,30.23505909,0.106965321,0.120037216,0.029659538
341,HP4015,ELECT,0d260a51-9937-4198-9d34-e7c16045e406-00476803,"[(5856.3995901257576, 1610.3571884304924), (5856.3995901257576, 1624.5395210679665), (5842.2371310394319, 1624.5395210679665), (5842.2371310394319, 1612.1905217638255), (5843.4203979691301, 1612.1905217638255), (5843.5506318019261, 1612.1905217638255), (5843.5506318019252, 1612.1332300971562), (5845.7172984685913, 1612.1332300971562), (5845.7172984685913, 1609.8571884304931), (5850.9829234590898, 1609.8571884304931), (5850.9829234590898, 1610.3571884304924)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a5ea', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5083', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f26', '09f1b976-9099-430c-b2a6-1bbfc0f2e444-01666a67', '09f1b976-9099-430c-b2a6-1bbfc0f2e444-01666a67', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a623', '84a3b579-dda2-454b-b50f-f833f2b36d05-00ad5914']",197.2333432,"(5849.4752683795705, 1617.5467715183534)",4,0.003194888,0.045401491,0,0.000785143,1,2,0,0.309876304,0.309876304,65,18.78057,17.548019,0.766412,0.986759,0.984514,0.476539,6.147066,-77.511317,0.747854,0,3.71875,0,30.23507772,0.107052481,0.120049269,0.029566833
342,HP4011,TOILET,0d260a51-9937-4198-9d34-e7c16045e406-00476806,"[(5826.7825423190079, 1620.8780217638214), (5826.7825423190079, 1613.229087080409), (5826.7825423190079, 1613.0238550971587), (5826.7825423190079, 1612.518728247614), (5826.7825423190079, 1612.0863550971587), (5833.7110893727695, 1612.0863550971587), (5833.7110893727695, 1620.8780217638214)]","['6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5036', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5036', 'a18a07c5-e139-4335-b347-73be0d003676-00c9c611', 'a18a07c5-e139-4335-b347-73be0d003676-00c9c611', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c508d', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305ed1', '5154054a-c37a-443f-aa5d-a92a2c792b2f-012e742e']",60.91347618,"(5830.2468158078254, 1616.4821884199578)",4,0.006389776,0.049564946,0.000151941,0.001380898,0.666666667,3,1,0.378164179,0.415980597,10,63.57585,63.261202,0.199631,0.697292,0.706822,25.630748,14785.30423,-655.524205,0.19058,0,0,0,30.23496753,0.106900641,0.119996924,0.029652921
343,HP4110U,CONF(12),0d260a51-9937-4198-9d34-e7c16045e406-0047680f,"[(5878.5506318019252, 1609.9509384304922), (5878.5506318019252, 1612.1332300971562), (5880.7172984685913, 1612.1332300971562), (5880.7172984685913, 1612.0603134304895), (5881.7277150794807, 1612.0603134304895), (5881.7277150794807, 1616.5394800971562), (5881.7277150794807, 1631.945771067966), (5875.5193817763948, 1631.945771067966), (5869.2641734590816, 1631.945771067966), (5869.2641734590816, 1624.6384539018381), (5869.2641734590816, 1609.9509384304922), (5877.3422984685922, 1609.9509384304922)]","['439efcd7-76f4-455e-a089-c752f43aece3-016fe6a4', '439efcd7-76f4-455e-a089-c752f43aece3-016fe5db', '439efcd7-76f4-455e-a089-c752f43aece3-016fe5db', '540be934-1850-4782-be5e-07938eb64491-015316db', '8e610be0-c591-4c86-8026-20679b393190-006a2dd2', '8e610be0-c591-4c86-8026-20679b393190-006a2dbe', '8e610be0-c591-4c86-8026-20679b393190-006a2dbe', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c37e3', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c37e3']",267.2738659,"(5875.3770733338315, 1621.2028922252655)",4,0.006389776,0.053121869,0.000524295,0.001424563,0.5,2,3,0.262292101,0.262292101,89,5.764495,9.618434,0.783001,0.97516,1,0.126682,1.37035,-65.616804,0.71219,0,0,0,30.23499929,0.107028529,0.119975745,0.029591917
344,HP4121A,WS,0d260a51-9937-4198-9d34-e7c16045e406-00476d64,"[(5758.7797984685949, 1625.1436467241272), (5758.7797984685949, 1632.5186467241338), (5750.5557331123191, 1632.5186467241338), (5750.5557331123191, 1625.1436467241272)]",['7e555230-ff80-42a6-a364-082c52ffbb80-007dae94'],60.652482,"(5754.6677658371455, 1628.8311467373646)",4,0.003194888,0.003194888,0,0.001686341,1,2,3,0.301615223,0.39209979,15,25.16876,21.322867,0.695633,0.942086,0.986842,1.460893,24.028943,-224.762884,0.669656,1.227491,11.375,0,30.23500243,0.106992609,0.12003091,0.029504327
345,HP4121B,WS,0d260a51-9937-4198-9d34-e7c16045e406-00476d65,"[(5758.7797984685949, 1617.289480057467), (5758.7797984685949, 1625.1436467241272), (5750.5557331123191, 1625.1436467241272), (5750.5557331123191, 1617.289480057467)]",['7e555230-ff80-42a6-a364-082c52ffbb80-007dae94'],64.59317999,"(5754.6677657851696, 1621.2165633893014)",4,0.003194888,0.003194888,0,0.001686341,1,2,3,0.301615223,0.39209979,16,72.725442,64.103876,0.222396,0.630147,0.511957,32.511491,17082.1859,-757.669676,0.204408,0.775629,25,0,30.23503853,0.106907288,0.119929648,0.029578133
346,HP4110A,CONF(8),0d260a51-9937-4198-9d34-e7c16045e406-00476d8e,"[(5760.321465135261, 1614.1853133908003), (5771.6183401352619, 1614.1853133908003), (5771.6183401352619, 1631.8936467241338), (5760.321465135261, 1631.8936467241338)]","['7e555230-ff80-42a6-a364-082c52ffbb80-007dae85', 'b7033962-81ae-4c6f-8077-1382ad353b3c-0098d8ee', 'a2a989c0-808f-4ab2-bba3-498b8df17356-00b4482a', '07f62be8-345c-4fd5-b3fc-ddd2d4e5935e-0132ed76']",200.0488281,"(5765.9699026353446, 1623.0394800575386)",4,0.003194888,0.048644455,0.001964731,0.000962868,0,2,3,0.210953388,0.210953388,66,75.656335,60.13083,0.262942,0.690307,0.550417,28.666503,6290.465714,-824.28034,0.28268,0,0,0,30.23493687,0.10708479,0.119879492,0.029569878
347,HP4121C,WS,0d260a51-9937-4198-9d34-e7c16045e406-00476da1,"[(5750.5557331123191, 1609.6332300574668), (5759.248548468594, 1609.6332300574668), (5759.248548468594, 1610.7894800574697), (5758.930840135261, 1610.7894800574697), (5758.930840135261, 1613.9821883908003), (5758.7797984685949, 1613.9821883908003), (5758.7797984685949, 1617.289480057467), (5750.5557331123191, 1617.289480057467)]",['7e555230-ff80-42a6-a364-082c52ffbb80-007dae94'],63.98972456,"(5754.7361375574474, 1613.4257223777633)",4,0.003194888,0.003194888,0,0.001686341,1,2,3,0.301615223,0.39209979,15,18.357479,17.539216,0.749899,0.950816,0.997675,0.397997,-4.017661,-166.9381,0.678288,4.113125,35.208333,0,30.23505545,0.10701778,0.119901671,0.029493124
348,HP-C41A,ADMIN CORR.,59e9e32b-1657-4963-9de1-b02ee200fb61-00479bef,"[(5781.4347536455471, 1632.3103133908005), (5787.878756801927, 1632.3103133907944), (5816.6027151352591, 1632.3103133908005), (5816.9621156347212, 1632.3103133908005), (5820.4138756523407, 1632.3103133908005), (5820.8658756523409, 1632.3103133908005), (5820.8658756523409, 1631.6051883908005), (5820.8658756523409, 1618.1039800971591), (5820.8658756523409, 1617.6019800971592), (5820.876292319007, 1617.6019800971592), (5820.876292319007, 1612.9302120804093), (5821.2012089856744, 1612.9302120804093), (5826.3762923190079, 1612.9302120804091), (5826.3762923190079, 1621.1332300971546), (5826.3762923190079, 1632.3103133908005), (5832.5794173190079, 1632.3103133908005), (5840.0185411349803, 1632.3103133908003), (5846.8426898245889, 1632.3103133908003), (5847.7466898245893, 1632.3103133908003), (5854.0093564912559, 1632.3103133908), (5854.9133564912563, 1632.3103133908), (5861.5863564912524, 1632.3103133908), (5868.8317747694728, 1632.3103133908), (5868.8579234590816, 1632.352021067966), (5869.0610484590816, 1632.352021067966), (5875.3162567763948, 1632.352021067966), (5875.3162567763948, 1637.8519800971567), (5867.2641734128138, 1637.8519800971567), (5857.2641734128138, 1637.8519800971567), (5847.2641734128129, 1637.8519800971567), (5845.7172985243706, 1637.8519800971567), (5845.7172985243706, 1635.9665634304899), (5843.5506318577045, 1635.9665634304899), (5843.5506318577045, 1637.8519800971567), (5837.2641734128138, 1637.8519800971567), (5828.706881746145, 1637.8519800971569), (5827.2641734128138, 1637.8519800971569), (5817.2641734128138, 1637.8519800971569), (5810.7172985243706, 1637.8519800971569), (5810.7172985243706, 1635.9665634304899), (5808.5506318577045, 1635.9665634304899), (5808.5506318577045, 1637.6436467241333), (5806.8350900794794, 1637.6436467241333), (5792.4328400794802, 1637.6436467241333), (5791.9308400794798, 1637.6436467241333), (5791.9308400794798, 1637.8415634304897), (5781.253764062214, 1637.8415634304897), (5778.7172985243706, 1637.8415634304897), (5778.7172985243706, 1635.9665634304899), (5776.5506318577045, 1635.9665634304899), (5776.5506318577045, 1637.8415634304897), (5770.5141734128119, 1637.8415634304897), (5760.6806815845321, 1637.8415634304899), (5750.5506318019279, 1637.8415634304899), (5750.5506318019279, 1640.6644800574668), (5745.0402151097305, 1640.6644800574668), (5745.0402151097305, 1638.1332300971565), (5746.7172984685913, 1638.1332300971565), (5746.7172984685913, 1635.9665634304899), (5745.0402151097305, 1635.9665634304899), (5745.0402151097305, 1629.6801050971567), (5745.0402151097305, 1619.6801050971567), (5745.0402151097305, 1612.1332300971565), (5746.7172984685913, 1612.1332300971565), (5746.7172984685913, 1609.6332300574668), (5750.5557331123191, 1609.6332300574668), (5750.5557331123191, 1617.289480057467), (5750.5557331123191, 1624.6916467241272), (5750.5557331123191, 1625.5956467241272), (5750.5557331123191, 1632.0666467241338), (5750.5557331123191, 1632.5186467241338), (5751.0077331123193, 1632.5186467241338), (5758.4548818019275, 1632.5186467241338), (5759.451673468594, 1632.5186467241338), (5759.451673468594, 1632.2998967241338), (5760.1443818019279, 1632.2998967241338), (5772.0245901352619, 1632.2998967241338), (5772.0245901352619, 1613.9821883908003), (5772.1912568019288, 1613.5764211914191), (5772.1912568019288, 1613.4801883908003), (5772.1912568019288, 1608.9457300971526), (5777.2757151352607, 1608.9457300971526), (5777.982923468594, 1608.9457300971526), (5777.982923468594, 1609.9665634304899), (5776.5506318019252, 1609.9665634304899), (5776.5506318019252, 1612.1332300971565), (5777.727715135261, 1612.1332300971565), (5777.727715135261, 1619.9915638432853), (5777.727715135261, 1620.4935638432851), (5777.727715135261, 1632.3103133907941), (5780.939961978881, 1632.3103133907941)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065624e', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c502e', 'a18a07c5-e139-4335-b347-73be0d003676-00c9cb8c', 'a18a07c5-e139-4335-b347-73be0d003676-00c9cb8c', 'a18a07c5-e139-4335-b347-73be0d003676-00c9cb8c', '0a1fc065-16d3-4ebe-9b13-6c3fb44ac661-00cf4650', '81a61665-fcec-41ec-b1fb-5b1d2a5ceee1-015d30c9', '81a61665-fcec-41ec-b1fb-5b1d2a5ceee1-015d30c9', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5036', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5036', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5099', '8e610be0-c591-4c86-8026-20679b393190-006a2dd2', '8e610be0-c591-4c86-8026-20679b393190-006a2dd2', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2263', 'ba831953-ab96-4132-a9be-093afd6c2829-006d225b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2267', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2267', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2254', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5dc', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5dc', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5dc', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5dc', 'a2a989c0-808f-4ab2-bba3-498b8df17356-00b4482a', 'a2a989c0-808f-4ab2-bba3-498b8df17356-00b4482a', 'b7033962-81ae-4c6f-8077-1382ad353b3c-0098d8ee', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5b1', 'a18a07c5-e139-4335-b347-73be0d003676-00c9df66', 'a18a07c5-e139-4335-b347-73be0d003676-00c9df66']",1073.475012,"(5799.6482265515897, 1630.5956288737023)",4,0.039936102,0.056376024,0.014780742,0.008232562,0.103333333,6,5,0.634198419,0.951297629,429,80.383975,57.902365,0.301291,0.439693,0.660213,27.424685,33914.59449,-1014.780264,0.215381,4.735217,53.353814,0,30.23498201,0.106974747,0.11991838,0.02964291
349,HP4110G,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486545,"[(5760.4775565845321, 1648.924896724134), (5750.9568818019279, 1648.924896724134), (5750.9568818019279, 1640.6644800574668), (5750.9568818019279, 1638.2478134304899), (5760.4775565845321, 1638.2478134304899)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d2254', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2254', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2252']",101.6530377,"(5755.7172191609761, 1643.5863550680556)",4,0.006389776,0.045644931,5.11E-06,0.001536617,0.666666667,3,3,0.377381954,0.49059654,25,53.350603,34.05045,0.578234,0.626166,0.83835,5.730883,751.710389,-846.486907,0.350398,61.579945,346.25,0,30.305006,0.13331,0.119579614,0.03564248
350,HP4110H,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486546,"[(5770.3110484128119, 1648.924896724134), (5760.8838065845321, 1648.924896724134), (5760.8838065845321, 1638.2478134304899), (5770.3110484128119, 1638.2478134304897)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d2252', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2255']",100.6554462,"(5765.5974274878181, 1643.5863550742961)",4,0.004792332,0.045583826,0,0.001188839,1,3,3,0.410312999,0.533406899,25,10.853478,78.748772,0.021993,0.971531,0.170854,33.151579,36484.63893,-111.120042,0.052344,61.579945,349.666667,2.720535,30.305286,0.1334,0.119485251,0.035720629
351,HP4110J,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486547,"[(5781.050639062214, 1648.924896724134), (5770.7172984128119, 1648.924896724134), (5770.7172984128119, 1638.2478134304897), (5776.5506318577045, 1638.2478134304899), (5778.7172985243706, 1638.2478134304897), (5781.050639062214, 1638.2478134304897)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d2255', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2253', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2266', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2267', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2269']",110.3299388,"(5775.8839687426125, 1643.5863550787963)",4,0.006389776,0.045706199,8.52E-06,0.001546565,0.666666667,3,3,0.377396879,0.490615942,27,9.60766,13.056473,0.708232,0.980662,0.953432,0.497081,1.837441,-73.921805,0.753447,60.998336,356.25,2.703456,30.305682,0.133527,0.119435293,0.035823921
352,HP4110K,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486548,"[(5791.3006318019261, 1648.924896724134), (5781.456889062214, 1648.924896724134), (5781.456889062214, 1638.2478134304897), (5791.7277150794798, 1638.2478134304897), (5791.7277150794798, 1645.5707300574668), (5791.7277150794798, 1645.9248967241333), (5790.8486318019259, 1645.9248967241333), (5790.6964651352591, 1645.9248967241333), (5790.6964651352591, 1646.5290633907998), (5791.3006318019261, 1646.5290633907998)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d2269', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2267', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2264', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2264', '29f57110-c639-401e-9199-53a42281d3f9-0132ede3', '29f57110-c639-401e-9199-53a42281d3f9-0132ede3', '29f57110-c639-401e-9199-53a42281d3f9-0132ede3', 'd7b08c96-da47-4149-a316-c3410c89ae0f-006978d4']",108.0161977,"(5786.5190306235445, 1643.5319002373299)",4,0.004792332,0.045644931,0.000358679,0.001233386,0.333333333,2,3,0.243739199,0.316860959,27,11.668818,79.28403,0.023327,0.977414,0.167604,33.284727,36243.23317,-106.365585,0.054439,59.147997,318.833333,0,30.303792,0.132905,0.119406,0.03566287
353,HP4110M,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486549,"[(5817.0610484128138, 1648.924896724134), (5807.9672984685922, 1648.924896724134), (5807.9672984685922, 1646.5290633908), (5808.5714651352591, 1646.5290633908), (5808.5714651352591, 1645.5707300574668), (5807.5402150794798, 1645.5707300574668), (5807.5402150794798, 1638.2582300971569), (5810.7172985243706, 1638.2582300971569), (5817.0610484128138, 1638.2582300971569)]","['d7b08c96-da47-4149-a316-c3410c89ae0f-00697b28', '29f57110-c639-401e-9199-53a42281d3f9-0132ee17', 'ba831953-ab96-4132-a9be-093afd6c2829-006d225f', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2262']",99.54405325,"(5812.3895120339967, 1643.5246486295587)",4,0.011182109,0.045890995,0.000377423,0.002228092,0.714285714,6,3,0.683364295,0.888373584,24,21.938079,79.848972,0.043238,0.554453,0.294715,33.399594,72075.84685,-150.907023,0.05622,75.145343,431.027778,0,30.30965428,0.134623741,0.11970512,0.035690088
354,HP4110N,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048654a,"[(5827.0610484128138, 1648.924896724134), (5817.4672984128138, 1648.924896724134), (5817.4672984128138, 1638.2582300971569), (5827.0610484128138, 1638.2582300971569), (5827.0610484128138, 1640.8519800971569)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d2262', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2260', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2261', 'ba831953-ab96-4132-a9be-093afd6c2829-006d2261']",102.333333,"(5822.2641733859291, 1643.591563403136)",4,0.009584665,0.04582923,0,0.001863331,1,6,3,0.711455445,0.924892079,25,21.112422,79.430021,0.042051,0.535718,0.310758,33.377788,72536.81103,-154.745902,0.054212,74.46974106,431.7499673,0,30.3096089,0.134626136,0.119665946,0.035601238
