Phase,AgentID,Starting Node,Starting Room Name,Current Node,Room Name,Path,Agent Type
0,497,35,AUDITORIUM,99,CLASSROOM,"[35, 53, 42, 181, 209, 99]",Student
0,498,209,EAST ATRIUM,158,COLLAB,"[209, 99, 211, 240, 210, 231, 158]",Student
0,499,594,PUBLIC CORR.,228,COLLAB,"[594, 610, 612, 611, 568, 441, 302, 179, 209, 228]",Student
0,500,209,EAST ATRIUM,261,RESEARCH,"[209, 181, 304, 394, 396, 261]",Student
0,501,209,EAST ATRIUM,125,RESEARCH,"[209, 84, 229, 226, 125]",Student
0,502,69,PUBLIC CORR.,80,CLASSROOM,"[69, 53, 42, 181, 224, 140, 80]",Student
0,503,53,EAST ATRIUM,1,AUDITORIUM,"[53, 44, 17, 8, 18, 26, 1]",Student
0,504,511,PUBLIC CORR.,1,AUDITORIUM,"[511, 412, 509, 441, 302, 179, 44, 17, 8, 18, 26, 1]",Student
0,505,394,EAST ATRIUM,439,COLLAB HUB,"[394, 304, 440, 509, 412, 511, 491, 439]",Student
0,506,611,EAST ATRIUM,255,ANATOMY CLASS LAB,"[611, 568, 441, 302, 394, 255]",Student
0,507,577,EXAM SUITE CORRIDOR,250,ADL CLASS LAB,"[577, 592, 440, 304, 394, 250]",Student
0,508,593,STAIR 03,262,RESEARCH,"[593, 488, 489, 433, 509, 440, 304, 394, 396, 262]",Student
0,509,396,ADMIN CORR.,431,COLLAB HUB,"[396, 394, 304, 440, 509, 433, 489, 476, 431]",Student
0,510,394,EAST ATRIUM,259,CLASSROOM,"[394, 259]",Student
0,511,374,PUBLIC CORR.,516,COLLAB,"[374, 348, 373, 488, 489, 433, 509, 516]",Student
0,512,53,EAST ATRIUM,99,CLASSROOM,"[53, 42, 181, 209, 99]",Student
0,513,511,PUBLIC CORR.,259,CLASSROOM,"[511, 433, 489, 488, 373, 348, 343, 406, 375, 259]",Student
0,514,40,STUDENT SEATING,81,COMPUTER CLASSROOM,"[40, 66, 69, 53, 42, 181, 209, 81]",Student
0,515,209,EAST ATRIUM,1,AUDITORIUM,"[209, 179, 44, 17, 8, 18, 26, 1]",Student
0,516,209,EAST ATRIUM,36,CLASSROOM,"[209, 181, 42, 53, 36]",Student
0,517,510,ADMIN CORR.,35,AUDITORIUM,"[510, 445, 431, 476, 489, 488, 373, 206, 55, 69, 53, 35]",Student
0,518,509,EAST ATRIUM,227,COLLAB,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 235, 227]",Student
0,519,626,CORRIDOR,1,AUDITORIUM,"[626, 611, 568, 441, 302, 179, 44, 17, 8, 18, 26, 1]",Student
0,520,509,EAST ATRIUM,166,HUDDLE,"[509, 440, 304, 181, 209, 84, 229, 226, 236, 166]",Student
0,521,209,EAST ATRIUM,81,COMPUTER CLASSROOM,"[209, 81]",Student
0,522,53,EAST ATRIUM,267,RESEARCH,"[53, 42, 181, 304, 394, 396, 267]",Student
0,523,43,STAIR,77,CLASSROOM,"[43, 180, 209, 77]",Student
0,524,433,PUBLIC CORR,1,AUDITORIUM,"[433, 509, 441, 302, 179, 44, 17, 8, 18, 26, 1]",Student
0,525,53,EAST ATRIUM,262,RESEARCH,"[53, 42, 181, 304, 394, 396, 262]",Student
0,526,230,WEST ATRIUM,32,CLASSROOM,"[230, 82, 209, 181, 42, 67, 32]",Student
0,527,53,EAST ATRIUM,84,CLASSROOM (30),"[53, 42, 181, 209, 84]",Student
0,528,394,EAST ATRIUM,261,RESEARCH,"[394, 396, 261]",Student
0,529,230,WEST ATRIUM,212,DIAGNOSTIC CLASS LAB STORAGE,"[230, 229, 212]",Student
0,530,42,STAIR,261,RESEARCH,"[42, 181, 304, 394, 396, 261]",Student
0,531,509,EAST ATRIUM,248,CLASSROOM,"[509, 440, 304, 394, 248]",Student
0,532,621,ELEVATOR,419,SKILLS LAB STORAGE,"[621, 514, 509, 433, 512, 419]",Student
0,533,53,EAST ATRIUM,34,CLASSROOM,"[53, 69, 34]",Student
0,534,29,PREFUNCTION,267,RESEARCH,"[29, 18, 8, 17, 44, 179, 302, 394, 396, 267]",Student
0,535,376,PUBLIC (STAIR),153,HUDDLE,"[376, 394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 214, 159, 153]",Student
0,536,1,AUDITORIUM,405,COLLAB,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 405]",Student
0,537,394,EAST ATRIUM,250,ADL CLASS LAB,"[394, 250]",Student
0,538,577,EXAM SUITE CORRIDOR,84,CLASSROOM (30),"[577, 592, 440, 304, 181, 209, 84]",Student
0,539,53,EAST ATRIUM,153,HUDDLE,"[53, 69, 55, 206, 210, 231, 214, 159, 153]",Student
0,540,433,PUBLIC CORR,429,HUDDLE,"[433, 489, 476, 431, 445, 510, 429]",Student
0,541,53,EAST ATRIUM,262,RESEARCH,"[53, 42, 181, 304, 394, 396, 262]",Student
0,542,68,STAIR 04,158,COLLAB,"[68, 53, 69, 55, 206, 210, 231, 158]",Student
0,543,209,EAST ATRIUM,255,ANATOMY CLASS LAB,"[209, 181, 304, 394, 255]",Student
0,544,393,WEST ATRIUM,34,CLASSROOM,"[393, 257, 255, 394, 304, 181, 42, 53, 69, 34]",Student
0,545,215,ADMIN CORR.,431,COLLAB HUB,"[215, 91, 166, 236, 226, 229, 84, 209, 181, 304, 440, 509, 433, 489, 476, 431]",Student
0,546,577,EXAM SUITE CORRIDOR,80,CLASSROOM,"[577, 592, 440, 304, 181, 224, 140, 80]",Student
0,547,579,PATIENT UNIT CORRIDOR,248,CLASSROOM,"[579, 599, 442, 303, 394, 248]",Student
0,548,394,EAST ATRIUM,421,CLASSROOM,"[394, 304, 440, 509, 421]",Student
0,549,53,EAST ATRIUM,255,ANATOMY CLASS LAB,"[53, 42, 181, 304, 394, 255]",Student
0,550,302,ELEVATOR,211,COLLAB,"[302, 179, 209, 99, 211]",Student
0,551,268,SEMINAR,262,RESEARCH,"[268, 394, 396, 262]",Student
0,552,35,AUDITORIUM,107,RESEARCH,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 107]",Student
0,553,209,EAST ATRIUM,466,OPEN HUDDLE,"[209, 181, 304, 440, 509, 433, 466]",Student
0,554,209,EAST ATRIUM,106,RESEARCH,"[209, 84, 229, 226, 125, 106]",Student
0,555,509,EAST ATRIUM,228,COLLAB,"[509, 440, 304, 181, 209, 228]",Student
0,556,509,EAST ATRIUM,262,RESEARCH,"[509, 440, 304, 394, 396, 262]",Student
0,557,53,EAST ATRIUM,82,COMPUTER CLASSROOM,"[53, 42, 181, 209, 82]",Student
0,558,53,EAST ATRIUM,250,ADL CLASS LAB,"[53, 42, 181, 304, 394, 250]",Student
0,559,69,PUBLIC CORR.,405,COLLAB,"[69, 53, 42, 181, 304, 394, 405]",Student
0,560,394,EAST ATRIUM,248,CLASSROOM,"[394, 248]",Student
0,561,613,ADMIN CORR.,84,CLASSROOM (30),"[613, 593, 488, 489, 433, 509, 440, 304, 181, 209, 84]",Student
0,562,394,EAST ATRIUM,262,RESEARCH,"[394, 396, 262]",Student
0,563,377,"ADMIN CORR,",267,RESEARCH,"[377, 330, 374, 343, 406, 375, 259, 394, 396, 267]",Student
0,564,612,PUBLIC CORR.,253,CLASSROOM,"[612, 611, 626, 592, 440, 304, 253]",Student
0,565,394,EAST ATRIUM,79,CLASSROOM,"[394, 304, 181, 224, 140, 79]",Student
0,566,612,PUBLIC CORR.,421,CLASSROOM,"[612, 611, 568, 441, 509, 421]",Student
0,567,433,PUBLIC CORR,490,COLLAB,"[433, 489, 499, 517, 490]",Student
0,568,215,ADMIN CORR.,431,COLLAB HUB,"[215, 91, 166, 236, 226, 229, 84, 209, 181, 304, 440, 509, 433, 489, 476, 431]",Student
0,569,53,EAST ATRIUM,32,CLASSROOM,"[53, 32]",Student
0,570,268,SEMINAR,78,DIAGNOSTIC CLASS LAB,"[268, 304, 181, 209, 84, 229, 212, 78]",Student
0,571,394,EAST ATRIUM,1,AUDITORIUM,"[394, 302, 179, 44, 17, 8, 18, 26, 1]",Student
0,572,592,STAIR 01,154,HUDDLE,"[592, 440, 509, 433, 489, 488, 373, 206, 210, 231, 214, 154]",Student
0,573,233,ADMIN CORR.,82,COMPUTER CLASSROOM,"[233, 111, 214, 231, 210, 240, 211, 99, 209, 82]",Student
0,574,394,EAST ATRIUM,516,COLLAB,"[394, 304, 440, 509, 516]",Student
0,575,493,STAIR 04,405,COLLAB,"[493, 509, 440, 304, 394, 405]",Student
0,576,69,PUBLIC CORR.,375,COLLAB,"[69, 55, 206, 373, 348, 343, 406, 375]",Student
0,577,394,EAST ATRIUM,375,COLLAB,"[394, 259, 375]",Student
0,578,210,ADMIN CORR.,82,COMPUTER CLASSROOM,"[210, 240, 211, 99, 209, 82]",Student
0,579,394,EAST ATRIUM,166,HUDDLE,"[394, 304, 181, 209, 84, 229, 226, 236, 166]",Student
0,580,1,AUDITORIUM,405,COLLAB,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 405]",Student
0,581,612,PUBLIC CORR.,31,CLASSROOM,"[612, 611, 626, 592, 440, 304, 181, 42, 67, 32, 31]",Student
0,582,209,EAST ATRIUM,431,COLLAB HUB,"[209, 181, 304, 440, 509, 433, 489, 476, 431]",Student
0,583,231,PUBLIC CORR.,252,CLASSROOM,"[231, 210, 206, 373, 488, 489, 433, 509, 442, 303, 252]",Student
0,584,600,PATIENT UNIT CORRIDOR,261,RESEARCH,"[600, 594, 610, 612, 611, 568, 441, 302, 394, 396, 261]",Student
0,585,420,SEMINAR,249,CLASSROOM,"[420, 440, 304, 394, 249]",Student
0,586,579,PATIENT UNIT CORRIDOR,82,COMPUTER CLASSROOM,"[579, 599, 442, 303, 180, 209, 82]",Student
0,587,618,ADMIN CORRIDOR,405,COLLAB,"[618, 615, 620, 613, 593, 488, 489, 433, 509, 440, 304, 394, 405]",Student
0,588,509,EAST ATRIUM,106,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 106]",Student
0,589,35,AUDITORIUM,153,HUDDLE,"[35, 53, 69, 55, 206, 210, 231, 214, 159, 153]",Student
0,590,440,STAIR 01,439,COLLAB HUB,"[440, 509, 412, 511, 491, 439]",Student
0,591,209,EAST ATRIUM,76,CLASSROOM,"[209, 76]",Student
0,592,45,VESTIBULE,250,ADL CLASS LAB,"[45, 53, 42, 181, 304, 394, 250]",Student
0,593,509,EAST ATRIUM,31,CLASSROOM,"[509, 440, 304, 181, 42, 67, 32, 31]",Student
0,594,493,STAIR 04,34,CLASSROOM,"[493, 509, 433, 489, 488, 373, 206, 55, 34]",Student
0,595,512,WEST ATRIUM,516,COLLAB,"[512, 511, 412, 516]",Student
0,596,210,ADMIN CORR.,80,CLASSROOM,"[210, 240, 211, 99, 209, 80]",Student
0,597,209,EAST ATRIUM,32,CLASSROOM,"[209, 181, 42, 67, 32]",Student
0,598,69,PUBLIC CORR.,429,HUDDLE,"[69, 55, 206, 373, 488, 489, 476, 431, 445, 510, 429]",Student
0,599,420,SEMINAR,490,COLLAB,"[420, 509, 421, 490]",Student
0,600,235,ADMIN CORR.,430,HUDDLE,"[235, 125, 226, 229, 84, 209, 181, 304, 440, 509, 433, 466, 430]",Student
0,601,433,PUBLIC CORR,248,CLASSROOM,"[433, 509, 440, 304, 394, 248]",Student
0,602,509,EAST ATRIUM,421,CLASSROOM,"[509, 421]",Student
0,603,268,SEMINAR,405,COLLAB,"[268, 394, 405]",Student
0,604,209,EAST ATRIUM,290,HUDDLE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,605,509,EAST ATRIUM,430,HUDDLE,"[509, 433, 466, 430]",Student
0,606,600,PATIENT UNIT CORRIDOR,429,HUDDLE,"[600, 594, 613, 593, 488, 489, 476, 431, 445, 510, 429]",Student
0,607,395,PUBLIC CORR.,405,COLLAB,"[395, 255, 394, 405]",Student
0,608,209,EAST ATRIUM,77,CLASSROOM,"[209, 77]",Student
0,609,35,AUDITORIUM,125,RESEARCH,"[35, 53, 42, 181, 209, 84, 229, 226, 125]",Student
0,610,53,EAST ATRIUM,83,CLASSROOM (30),"[53, 42, 181, 209, 84, 83]",Student
0,611,53,EAST ATRIUM,290,HUDDLE,"[53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,612,209,EAST ATRIUM,516,COLLAB,"[209, 181, 304, 440, 509, 516]",Student
0,613,53,EAST ATRIUM,1,AUDITORIUM,"[53, 44, 17, 8, 18, 26, 1]",Student
0,614,53,EAST ATRIUM,125,RESEARCH,"[53, 42, 181, 209, 84, 229, 226, 125]",Student
0,615,209,EAST ATRIUM,58,CLASSROOM STORAGE,"[209, 181, 42, 53, 58]",Student
0,616,509,EAST ATRIUM,255,ANATOMY CLASS LAB,"[509, 440, 304, 394, 255]",Student
0,617,612,PUBLIC CORR.,31,CLASSROOM,"[612, 611, 626, 592, 440, 304, 181, 42, 67, 32, 31]",Student
0,618,577,EXAM SUITE CORRIDOR,421,CLASSROOM,"[577, 592, 440, 509, 421]",Student
0,619,511,PUBLIC CORR.,32,CLASSROOM,"[511, 412, 509, 440, 304, 181, 42, 67, 32]",Student
0,620,35,AUDITORIUM,249,CLASSROOM,"[35, 53, 42, 181, 304, 394, 249]",Student
0,621,442,STAIR 02,78,DIAGNOSTIC CLASS LAB,"[442, 303, 180, 209, 84, 229, 212, 78]",Student
0,622,493,STAIR 04,99,CLASSROOM,"[493, 509, 440, 304, 181, 209, 99]",Student
0,623,9,BUILDING LOBBY,99,CLASSROOM,"[9, 29, 18, 8, 17, 44, 179, 209, 99]",Student
0,624,209,EAST ATRIUM,1,AUDITORIUM,"[209, 179, 44, 17, 8, 18, 26, 1]",Student
0,625,594,PUBLIC CORR.,58,CLASSROOM STORAGE,"[594, 613, 593, 488, 373, 206, 55, 69, 53, 58]",Student
0,626,611,EAST ATRIUM,34,CLASSROOM,"[611, 568, 441, 302, 179, 44, 53, 69, 34]",Student
0,627,209,EAST ATRIUM,125,RESEARCH,"[209, 84, 229, 226, 125]",Student
0,628,28,STUDENT COLLABORATION,490,COLLAB,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 509, 421, 490]",Student
0,629,394,EAST ATRIUM,77,CLASSROOM,"[394, 304, 181, 209, 77]",Student
0,630,231,PUBLIC CORR.,228,COLLAB,"[231, 210, 240, 211, 99, 209, 228]",Student
0,631,509,EAST ATRIUM,253,CLASSROOM,"[509, 440, 304, 253]",Student
0,632,509,EAST ATRIUM,158,COLLAB,"[509, 433, 489, 488, 373, 206, 210, 231, 158]",Student
0,633,394,EAST ATRIUM,262,RESEARCH,"[394, 396, 262]",Student
0,634,509,EAST ATRIUM,439,COLLAB HUB,"[509, 412, 511, 491, 439]",Student
0,635,373,STAIR 03,106,RESEARCH,"[373, 206, 210, 240, 211, 99, 209, 84, 229, 226, 125, 106]",Student
0,636,42,STAIR,212,DIAGNOSTIC CLASS LAB STORAGE,"[42, 181, 209, 84, 229, 212]",Student
0,637,601,PATIENT UNIT CORRIDOR,37,CLASSROOM,"[601, 604, 594, 610, 612, 611, 579, 599, 442, 303, 180, 43, 37]",Student
0,638,440,STAIR 01,490,COLLAB,"[440, 509, 421, 490]",Student
0,639,348,ADMIN CORR.,227,COLLAB,"[348, 373, 206, 210, 240, 211, 99, 209, 84, 229, 226, 125, 235, 227]",Student
0,640,9,BUILDING LOBBY,211,COLLAB,"[9, 29, 18, 8, 17, 44, 179, 209, 99, 211]",Student
0,641,396,ADMIN CORR.,211,COLLAB,"[396, 394, 304, 181, 209, 99, 211]",Student
0,642,577,EXAM SUITE CORRIDOR,35,AUDITORIUM,"[577, 592, 440, 304, 181, 42, 53, 35]",Student
0,643,394,EAST ATRIUM,108,RESEARCH,"[394, 304, 181, 209, 84, 229, 226, 125, 108]",Student
0,644,433,PUBLIC CORR,490,COLLAB,"[433, 489, 499, 517, 490]",Student
0,645,394,EAST ATRIUM,158,COLLAB,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 158]",Student
0,646,579,PATIENT UNIT CORRIDOR,82,COMPUTER CLASSROOM,"[579, 599, 442, 303, 180, 209, 82]",Student
0,647,493,STAIR 04,78,DIAGNOSTIC CLASS LAB,"[493, 509, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,648,509,EAST ATRIUM,260,RESEARCH,"[509, 440, 304, 394, 396, 260]",Student
0,649,206,STAIR 03,516,COLLAB,"[206, 373, 488, 489, 433, 509, 516]",Student
0,650,594,PUBLIC CORR.,439,COLLAB HUB,"[594, 613, 593, 488, 489, 476, 431, 445, 510, 439]",Student
0,651,393,WEST ATRIUM,253,CLASSROOM,"[393, 257, 255, 394, 253]",Student
0,652,612,PUBLIC CORR.,249,CLASSROOM,"[612, 611, 568, 441, 302, 394, 249]",Student
0,653,395,PUBLIC CORR.,261,RESEARCH,"[395, 391, 267, 261]",Student
0,654,35,AUDITORIUM,262,RESEARCH,"[35, 53, 42, 181, 304, 394, 396, 262]",Student
0,655,618,ADMIN CORRIDOR,153,HUDDLE,"[618, 615, 620, 613, 593, 488, 373, 206, 210, 231, 214, 159, 153]",Student
0,656,599,STAIR 02,125,RESEARCH,"[599, 442, 303, 180, 209, 84, 229, 226, 125]",Student
0,657,376,PUBLIC (STAIR),419,SKILLS LAB STORAGE,"[376, 394, 304, 440, 509, 433, 512, 419]",Student
0,658,53,EAST ATRIUM,211,COLLAB,"[53, 42, 181, 209, 99, 211]",Student
0,659,509,EAST ATRIUM,82,COMPUTER CLASSROOM,"[509, 440, 304, 181, 209, 82]",Student
0,660,29,PREFUNCTION,31,CLASSROOM,"[29, 18, 8, 17, 44, 53, 32, 31]",Student
0,661,611,EAST ATRIUM,248,CLASSROOM,"[611, 568, 441, 302, 394, 248]",Student
0,662,577,EXAM SUITE CORRIDOR,431,COLLAB HUB,"[577, 592, 440, 509, 433, 489, 476, 431]",Student
0,663,235,ADMIN CORR.,228,COLLAB,"[235, 125, 226, 229, 84, 209, 228]",Student
0,664,53,EAST ATRIUM,84,CLASSROOM (30),"[53, 42, 181, 209, 84]",Student
0,665,35,AUDITORIUM,264,PEDIATRIC CLASS LAB,"[35, 53, 42, 181, 304, 394, 255, 395, 264]",Student
0,666,488,STAIR 03,83,CLASSROOM (30),"[488, 489, 433, 509, 440, 304, 181, 209, 84, 83]",Student
0,667,374,PUBLIC CORR.,99,CLASSROOM,"[374, 348, 373, 206, 210, 240, 211, 99]",Student
0,668,420,SEMINAR,82,COMPUTER CLASSROOM,"[420, 440, 304, 181, 209, 82]",Student
0,669,53,EAST ATRIUM,154,HUDDLE,"[53, 69, 55, 206, 210, 231, 214, 154]",Student
0,670,377,"ADMIN CORR,",252,CLASSROOM,"[377, 330, 374, 343, 406, 375, 259, 394, 252]",Student
0,671,0,VESTIBULE,405,COLLAB,"[0, 29, 18, 8, 17, 44, 179, 302, 394, 405]",Student
0,672,9,BUILDING LOBBY,38,CLASSROOM,"[9, 29, 18, 8, 17, 44, 53, 38]",Student
0,673,11,VESTIBULE,81,COMPUTER CLASSROOM,"[11, 29, 18, 8, 17, 44, 179, 209, 81]",Student
0,674,53,EAST ATRIUM,37,CLASSROOM,"[53, 37]",Student
0,675,442,STAIR 02,158,COLLAB,"[442, 509, 433, 489, 488, 373, 206, 210, 231, 158]",Student
0,676,209,EAST ATRIUM,31,CLASSROOM,"[209, 181, 42, 67, 32, 31]",Student
0,677,395,PUBLIC CORR.,34,CLASSROOM,"[395, 255, 394, 304, 181, 42, 53, 69, 34]",Student
0,678,394,EAST ATRIUM,259,CLASSROOM,"[394, 259]",Student
0,679,509,EAST ATRIUM,490,COLLAB,"[509, 421, 490]",Student
0,680,209,EAST ATRIUM,290,HUDDLE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,681,35,AUDITORIUM,81,COMPUTER CLASSROOM,"[35, 53, 42, 181, 209, 81]",Student
0,682,9,BUILDING LOBBY,37,CLASSROOM,"[9, 29, 1, 6, 27, 43, 37]",Student
0,683,511,PUBLIC CORR.,466,OPEN HUDDLE,"[511, 466]",Student
0,684,612,PUBLIC CORR.,431,COLLAB HUB,"[612, 610, 594, 613, 593, 488, 489, 476, 431]",Student
0,685,53,EAST ATRIUM,267,RESEARCH,"[53, 42, 181, 304, 394, 396, 267]",Student
0,686,442,STAIR 02,466,OPEN HUDDLE,"[442, 509, 433, 466]",Student
0,687,53,EAST ATRIUM,106,RESEARCH,"[53, 42, 181, 209, 84, 229, 226, 125, 106]",Student
0,688,210,ADMIN CORR.,259,CLASSROOM,"[210, 206, 373, 348, 343, 406, 375, 259]",Student
0,689,35,AUDITORIUM,34,CLASSROOM,"[35, 53, 69, 34]",Student
0,690,53,EAST ATRIUM,81,COMPUTER CLASSROOM,"[53, 42, 181, 209, 81]",Student
0,691,601,PATIENT UNIT CORRIDOR,31,CLASSROOM,"[601, 604, 594, 613, 593, 488, 373, 206, 55, 69, 53, 32, 31]",Student
0,692,509,EAST ATRIUM,37,CLASSROOM,"[509, 442, 303, 180, 43, 37]",Student
0,693,394,EAST ATRIUM,375,COLLAB,"[394, 259, 375]",Student
0,694,433,PUBLIC CORR,154,HUDDLE,"[433, 489, 488, 373, 206, 210, 231, 214, 154]",Student
0,695,599,STAIR 02,430,HUDDLE,"[599, 442, 509, 433, 466, 430]",Student
0,696,229,PUBLIC CORR.,290,HUDDLE,"[229, 84, 209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,697,1,AUDITORIUM,212,DIAGNOSTIC CLASS LAB STORAGE,"[1, 26, 18, 8, 17, 44, 179, 209, 84, 229, 212]",Student
0,698,511,PUBLIC CORR.,430,HUDDLE,"[511, 466, 430]",Student
0,699,577,EXAM SUITE CORRIDOR,264,PEDIATRIC CLASS LAB,"[577, 592, 440, 304, 394, 255, 395, 264]",Student
0,700,396,ADMIN CORR.,125,RESEARCH,"[396, 394, 304, 181, 209, 84, 229, 226, 125]",Student
0,701,209,EAST ATRIUM,375,COLLAB,"[209, 181, 304, 394, 259, 375]",Student
0,702,209,EAST ATRIUM,99,CLASSROOM,"[209, 99]",Student
0,703,209,EAST ATRIUM,34,CLASSROOM,"[209, 181, 42, 53, 69, 34]",Student
0,704,268,SEMINAR,108,RESEARCH,"[268, 304, 181, 209, 84, 229, 226, 125, 108]",Student
0,705,35,AUDITORIUM,227,COLLAB,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 235, 227]",Student
0,706,509,EAST ATRIUM,82,COMPUTER CLASSROOM,"[509, 440, 304, 181, 209, 82]",Student
0,707,509,EAST ATRIUM,253,CLASSROOM,"[509, 440, 304, 253]",Student
0,708,231,PUBLIC CORR.,37,CLASSROOM,"[231, 210, 206, 373, 488, 489, 433, 509, 442, 303, 180, 43, 37]",Student
0,709,509,EAST ATRIUM,421,CLASSROOM,"[509, 421]",Student
0,710,577,EXAM SUITE CORRIDOR,78,DIAGNOSTIC CLASS LAB,"[577, 592, 440, 304, 181, 209, 84, 229, 212, 78]",Student
0,711,593,STAIR 03,466,OPEN HUDDLE,"[593, 488, 489, 462, 492, 466]",Student
0,712,209,EAST ATRIUM,255,ANATOMY CLASS LAB,"[209, 181, 304, 394, 255]",Student
0,713,394,EAST ATRIUM,31,CLASSROOM,"[394, 304, 181, 42, 67, 32, 31]",Student
0,714,53,EAST ATRIUM,260,RESEARCH,"[53, 42, 181, 304, 394, 396, 260]",Student
0,715,394,EAST ATRIUM,76,CLASSROOM,"[394, 304, 181, 209, 76]",Student
0,716,394,EAST ATRIUM,82,COMPUTER CLASSROOM,"[394, 304, 181, 209, 82]",Student
0,717,209,EAST ATRIUM,154,HUDDLE,"[209, 99, 211, 240, 210, 231, 214, 154]",Student
0,718,235,ADMIN CORR.,255,ANATOMY CLASS LAB,"[235, 125, 226, 229, 84, 209, 181, 304, 394, 255]",Student
0,719,42,STAIR,212,DIAGNOSTIC CLASS LAB STORAGE,"[42, 181, 209, 84, 229, 212]",Student
0,720,493,STAIR 04,35,AUDITORIUM,"[493, 509, 440, 304, 181, 42, 53, 35]",Student
0,721,53,EAST ATRIUM,260,RESEARCH,"[53, 42, 181, 304, 394, 396, 260]",Student
0,722,233,ADMIN CORR.,1,AUDITORIUM,"[233, 111, 214, 231, 210, 206, 55, 69, 53, 44, 17, 8, 18, 26, 1]",Student
0,723,509,EAST ATRIUM,250,ADL CLASS LAB,"[509, 440, 304, 394, 250]",Student
0,724,394,EAST ATRIUM,249,CLASSROOM,"[394, 249]",Student
0,725,53,EAST ATRIUM,36,CLASSROOM,"[53, 36]",Student
0,726,206,STAIR 03,253,CLASSROOM,"[206, 373, 488, 489, 433, 509, 440, 304, 253]",Student
0,727,610,WEST ATRIUM,78,DIAGNOSTIC CLASS LAB,"[610, 612, 611, 568, 441, 302, 179, 209, 84, 229, 212, 78]",Student
0,728,594,PUBLIC CORR.,375,COLLAB,"[594, 613, 593, 488, 373, 348, 343, 406, 375]",Student
0,729,53,EAST ATRIUM,166,HUDDLE,"[53, 42, 181, 209, 84, 229, 226, 236, 166]",Student
0,730,509,EAST ATRIUM,108,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 108]",Student
0,731,511,PUBLIC CORR.,36,CLASSROOM,"[511, 412, 509, 440, 304, 181, 42, 53, 36]",Student
0,732,9,BUILDING LOBBY,153,HUDDLE,"[9, 29, 18, 8, 17, 44, 53, 69, 55, 206, 210, 231, 214, 159, 153]",Student
0,733,348,ADMIN CORR.,79,CLASSROOM,"[348, 373, 488, 489, 433, 509, 440, 304, 181, 224, 140, 79]",Student
0,734,209,EAST ATRIUM,58,CLASSROOM STORAGE,"[209, 181, 42, 53, 58]",Student
0,735,394,EAST ATRIUM,260,RESEARCH,"[394, 396, 260]",Student
0,736,69,PUBLIC CORR.,77,CLASSROOM,"[69, 53, 42, 181, 209, 77]",Student
0,737,236,ADMIN CORR.,250,ADL CLASS LAB,"[236, 226, 229, 84, 209, 181, 304, 394, 250]",Student
0,738,209,EAST ATRIUM,212,DIAGNOSTIC CLASS LAB STORAGE,"[209, 84, 229, 212]",Student
0,739,509,EAST ATRIUM,419,SKILLS LAB STORAGE,"[509, 433, 512, 419]",Student
0,740,230,WEST ATRIUM,211,COLLAB,"[230, 82, 209, 99, 211]",Student
0,741,53,EAST ATRIUM,166,HUDDLE,"[53, 42, 181, 209, 84, 229, 226, 236, 166]",Student
0,742,53,EAST ATRIUM,290,HUDDLE,"[53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Student
0,743,577,EXAM SUITE CORRIDOR,429,HUDDLE,"[577, 592, 440, 509, 412, 511, 491, 439, 510, 429]",Student
0,744,209,EAST ATRIUM,76,CLASSROOM,"[209, 76]",Student
0,745,180,STAIR 02,80,CLASSROOM,"[180, 209, 80]",Student
0,746,376,PUBLIC (STAIR),405,COLLAB,"[376, 394, 405]",Student
0,747,594,PUBLIC CORR.,261,RESEARCH,"[594, 610, 612, 611, 568, 441, 302, 394, 396, 261]",Student
0,748,209,EAST ATRIUM,37,CLASSROOM,"[209, 180, 43, 37]",Student
0,749,420,SEMINAR,261,RESEARCH,"[420, 440, 304, 394, 396, 261]",Student
0,750,509,EAST ATRIUM,31,CLASSROOM,"[509, 440, 304, 181, 42, 67, 32, 31]",Student
0,751,433,PUBLIC CORR,77,CLASSROOM,"[433, 509, 440, 304, 181, 209, 77]",Student
0,752,53,EAST ATRIUM,82,COMPUTER CLASSROOM,"[53, 42, 181, 209, 82]",Student
0,753,53,EAST ATRIUM,108,RESEARCH,"[53, 42, 181, 209, 84, 229, 226, 125, 108]",Student
0,754,598,STAIR 04,414,MAKERSPACE MEDIA LAB,"[598, 493, 509, 412, 414]",Student
